text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
The following are equivalent:,9,CMTI10,,29,29
(i) An adjunction,9,CMTI10,,17,17
F,9,CMMI10,,1,1
:,9,CMR10,,1,1
B → A,9,CMSY10,,5,5
and,9,CMTI10,,3,3
U,9,CMMI10,,1,1
:,9,CMR10,,1,1
A → B,9,CMSY10,,5,5
in,9,CMTI10,,2,2
I,9,MSBM10,,1,1
con,9,CMSS10,,3,3
with,9,CMTI10,,4,4
F,9,CMMI10,,1,1
⊣,9,CMSY10,,1,1
U,9,CMMI10,,1,1
".
(ii) An inverse isomorphism",9,CMTI10,,29,27
F,9,CMMI10,,1,1
: ob,9,CMR10,,4,4
B ∼,9,CMSY10,,3,3
= ob,9,CMR10,,4,4
A,9,CMSY10,,1,1
",",9,CMTI10,,1,1
U,9,CMMI10,,1,1
: ob,9,CMR10,,4,4
A ∼,9,CMSY10,,3,3
= ob,9,CMR10,,4,4
B,9,CMSY10,,1,1
together with a,9,CMTI10,,15,15
local adjunction,9,CMTI10,,16,16
B,9,CMSY10,,1,1
(,9,CMR10,,1,1
"b, U a",9,CMMI10,,6,6
),9,CMR10,,1,1
A,9,CMSY10,,1,1
(,9,CMR10,,1,1
"F b, a",9,CMMI10,,6,6
),9,CMR10,,1,1
for all,9,CMTI10,,7,7
a,9,CMMI10,,1,1
∈ A,9,CMSY10,,3,3
and,9,CMTI10,,3,3
b,9,CMMI10,,1,1
∈ B,9,CMSY10,,3,3
.,9,CMTI10,,1,1
We prove this result as a special case of a more general result appearing in,9,CMR10,,76,76
Proposition 5.4; see Observation 5.7.,9,CMR10,,37,37
5.2.,9,CMR10,,4,4
Terminal objects.,9,CMBX10,,17,17
We now interpret Deﬁnition 3.3 in,9,CMR10,,33,33
I,9,MSBM10,,1,1
con,9,CMSS10,,3,3
.,9,CMR10,,1,1
Proposition 5.3.,9,CMBX10,,16,16
A bicategory,9,CMTI10,,12,12
A,9,CMSY10,,1,1
admits a terminal object,9,CMTI10,,24,24
t,9,CMMI10,,1,1
: 1,9,CMR10,,3,3
→,9,CMSY10,,1,1
A,9,CMMI10,,1,1
"deﬁning a
right adjoint to the unique normal pseudofunctor",9,CMTI10,,58,48
! :,9,CMR10,,3,3
A,9,CMMI10,,1,1
→,9,CMSY10,,1,1
1,9,CMR10,,1,1
if and only if:,9,CMTI10,,15,15
(i) The bicategory,9,CMTI10,,18,18
A,9,CMSY10,,1,1
has a single object,9,CMTI10,,19,19
t,9,CMMI10,,1,1
.,9,CMTI10,,1,1
(ii) The identity 1-cell,9,CMTI10,,24,24
id,9,CMR10,,2,2
t,6,CMMI7,,1,1
∈ A,9,CMSY10,,3,3
(,9,CMR10,,1,1
"t, t",9,CMMI10,,4,4
),9,CMR10,,1,1
is terminal in the unique hom-category of,9,CMTI10,,41,41
A,9,CMSY10,,1,1
.,9,CMTI10,,1,1
"Recall a 1-object bicategory is equally a monoidal category. Proposition 5.3
says that a monoidal category, regarded as a 1-object bicategory, admits a terminal
object in",9,CMR10,,170,83
I,9,MSBM10,,1,1
con,9,CMSS10,,3,3
if and only if it is,9,CMR10,,20,20
semi-cartesian,9,CMBX10,,14,14
", meaning its monoidal unit is a
terminal object.",9,CMR10,,49,32
Proof.,9,CMTI10,,6,6
"Unpacking Deﬁnition 3.3, a terminal object in a bicategory",9,CMR10,,58,58
A,9,CMSY10,,1,1
in,9,CMR10,,2,2
I,9,MSBM10,,1,1
con,9,CMSS10,,3,3
"is
given by an adjunction",9,CMR10,,25,22
!,6,CMR7,,1,1
⊥,9,CMSY10,,1,1
t,6,CMMI7,,1,1
"involving the terminal 2-category 1. By Proposition 5.2, this tells us in particular
that",9,CMR10,,89,84
A,9,CMSY10,,1,1
"must be a 1-object bicategory, so",9,CMR10,,33,33
t,9,CMMI10,,1,1
: 1,9,CMR10,,3,3
→ A,9,CMSY10,,3,3
is the unique object in,9,CMR10,,23,23
A,9,CMSY10,,1,1
.,9,CMR10,,1,1
A,9,CMSY10,,1,1
1,9,CMR10,,1,1
14,6,CMR7,,2,2
EMILY RIEHL AND MIRA WATTAL,6,CMR7,,27,27
The remaining data deﬁnes a local adjunction,9,CMR10,,44,44
A,9,CMSY10,,1,1
(,9,CMR10,,1,1
"t, t",9,CMMI10,,4,4
),9,CMR10,,1,1
1(,9,CMR10,,2,2
∗,9,CMSY10,,1,1
",",9,CMMI10,,1,1
∗,9,CMSY10,,1,1
),9,CMR10,,1,1
⊥,9,CMSY10,,1,1
!,6,CMR7,,1,1
t,6,CMMI7,,1,1
involving the unique hom-category of,9,CMR10,,36,36
A,9,CMSY10,,1,1
and the terminal category 1(,9,CMR10,,28,28
∗,9,CMSY10,,1,1
",",9,CMMI10,,1,1
∗,9,CMSY10,,1,1
),9,CMR10,,1,1
∼,9,CMSY10,,1,1
=,9,CMR10,,1,1
1,9,BBOLD10,,1,1
".
Since",9,CMR10,,7,5
t,9,CMMI10,,1,1
: 1,9,CMR10,,3,3
→ A,9,CMSY10,,3,3
"is a normal pseudofunctor, the local right adjoint",9,CMR10,,50,50
t,9,CMMI10,,1,1
:,9,CMR10,,1,1
1,9,BBOLD10,,1,1
→ A,9,CMSY10,,3,3
(,9,CMR10,,1,1
"t, t",9,CMMI10,,4,4
")
picks out the identity 1-cell on",9,CMR10,,34,32
t,9,CMMI10,,1,1
. The adjointness tells us that the 1-cell id,9,CMR10,,45,45
t,6,CMMI7,,1,1
∈ A,9,CMSY10,,3,3
(,9,CMR10,,1,1
"t, t",9,CMMI10,,4,4
")
is terminal, i.e., for all",9,CMR10,,28,26
f,9,CMMI10,,1,1
:,9,CMR10,,1,1
t,9,CMMI10,,1,1
→,9,CMSY10,,1,1
t,9,CMMI10,,1,1
there exists a unique 2-cell,9,CMR10,,28,28
η,9,CMMI10,,1,1
f,6,CMMI7,,1,1
:,9,CMR10,,1,1
f,9,CMMI10,,1,1
⇒,9,CMSY10,,1,1
id,9,CMR10,,2,2
t,6,CMMI7,,1,1
in,9,CMR10,,2,2
A,9,CMSY10,,1,1
.,9,CMR10,,1,1
,9,MSAM10,,0,0
5.3.,9,CMR10,,4,4
Absolute right lifting diagrams.,9,CMBX10,,32,32
"We now consider an absolute right lifting
diagram in",9,CMR10,,52,41
I,9,MSBM10,,1,1
con,9,CMSS10,,3,3
:,9,CMR10,,1,1
Proposition 5.4.,9,CMBX10,,16,16
The following are equivalent:,9,CMTI10,,29,29
(i) The pair,9,CMTI10,,12,12
(,9,CMR10,,1,1
"R, ρ",9,CMMI10,,4,4
),9,CMR10,,1,1
deﬁnes absolute right lifting of,9,CMTI10,,32,32
G,9,CMMI10,,1,1
:,9,CMR10,,1,1
C → A,9,CMSY10,,5,5
through,9,CMTI10,,7,7
F,9,CMMI10,,1,1
:,9,CMR10,,1,1
B →,9,CMSY10,,3,3
(ii) The normal pseudofunctors,9,CMTI10,,30,30
R,9,CMMI10,,1,1
",",9,CMTI10,,1,1
G,9,CMMI10,,1,1
", and",9,CMTI10,,5,5
F,9,CMMI10,,1,1
give rise to a pullback diagram,9,CMTI10,,31,31
A,9,CMSY10,,1,1
in,9,CMTI10,,2,2
I,9,MSBM10,,1,1
con,9,CMSS10,,3,3
.,9,CMTI10,,1,1
of object functions,9,CMTI10,,19,19
and for all,9,CMTI10,,11,11
"x, y",9,CMMI10,,4,4
∈ C,9,CMSY10,,3,3
", the induced diagram of hom-categories",9,CMTI10,,39,39
(5.5),9,CMR10,,5,5
C,9,CMSY10,,1,1
(,9,CMR10,,1,1
"x, y",9,CMMI10,,4,4
),9,CMR10,,1,1
A,9,CMSY10,,1,1
(,9,CMR10,,1,1
"Gx, Gy",9,CMMI10,,6,6
) =,9,CMR10,,3,3
A,9,CMSY10,,1,1
(,9,CMR10,,1,1
"F Rx, F Ry",9,CMMI10,,10,10
),9,CMR10,,1,1
G,6,CMMI7,,1,1
is an absolute right lifting diagram in,9,CMTI10,,39,39
C,9,MSBM10,,1,1
at,9,CMSS10,,2,2
.,9,CMTI10,,1,1
Our proof of Proposition 5.4 makes use of the following lemma.,9,CMR10,,62,62
Lemma 5.6.,9,CMBX10,,10,10
There is a 2-adjunction,9,CMTI10,,23,23
"between the 2-category of bicategories with a chosen pair of objects, basepoint-
preserving normal pseudofunctors, and icons and the 2-category of categories whose
right adjoint carries a bipointed bicategory",9,CMTI10,,208,82
(,9,CMR10,,1,1
C,9,CMSY10,,1,1
", x, y",9,CMMI10,,6,6
),9,CMR10,,1,1
to the hom-category,9,CMTI10,,19,19
C,9,CMSY10,,1,1
(,9,CMR10,,1,1
"x, y",9,CMMI10,,4,4
),9,CMR10,,1,1
.,9,CMTI10,,1,1
Proof.,9,CMTI10,,6,6
The left 2-adjoint is the fully faithful 2-functor that carries a category,9,CMR10,,74,74
J,9,CMMI10,,1,1
"to
the 2-category with two objects 0 and 1 and whose hom-categories are given by",9,CMR10,,80,77
Σ,9,CMR10,,1,1
J,9,CMMI10,,1,1
(0,9,CMR10,,2,2
",",9,CMMI10,,1,1
1) :=,9,CMR10,,5,5
"J,",9,CMMI10,,2,2
Σ,9,CMR10,,1,1
J,9,CMMI10,,1,1
(0,9,CMR10,,2,2
",",9,CMMI10,,1,1
0) := Σ,9,CMR10,,7,7
J,9,CMMI10,,1,1
(1,9,CMR10,,2,2
",",9,CMMI10,,1,1
1) :=,9,CMR10,,5,5
1,9,BBOLD10,,1,1
",",9,CMMI10,,1,1
and Σ,9,CMR10,,5,5
J,9,CMMI10,,1,1
(1,9,CMR10,,2,2
",",9,CMMI10,,1,1
0) :=,9,CMR10,,5,5
∅,9,CMSY10,,1,1
.,9,CMMI10,,1,1
B,9,CMSY10,,1,1
F,6,CMMI7,,1,1
A,9,CMSY10,,1,1
.,9,CMMI10,,1,1
R,6,CMMI7,,1,1
⇓,6,CMSY7,,1,1
ρ,6,CMMI7,,1,1
G,6,CMMI7,,1,1
C,9,CMSY10,,1,1
ob,9,CMR10,,2,2
C,9,CMSY10,,1,1
y,9,MSAM10,,1,1
ob,9,CMR10,,2,2
C,9,CMSY10,,1,1
R,6,CMMI7,,1,1
G,6,CMMI7,,1,1
ob,9,CMR10,,2,2
B,9,CMSY10,,1,1
F,6,CMMI7,,1,1
ob,9,CMR10,,2,2
A,9,CMSY10,,1,1
B,9,CMSY10,,1,1
(,9,CMR10,,1,1
"Rx, Ry",9,CMMI10,,6,6
),9,CMR10,,1,1
R,6,CMMI7,,1,1
⇓,6,CMSY7,,1,1
ρ,6,CMMI7,,1,1
"x,y",4,CMMI5,,3,3
F,6,CMMI7,,1,1
1,6,BBOLD7,,1,1
+,6,CMR7,,1,1
1,6,BBOLD7,,1,1
/,6,CMMI7,,1,1
I,9,MSBM10,,1,1
con,9,CMSS10,,3,3
C,9,MSBM10,,1,1
at,9,CMSS10,,2,2
Σ,6,CMR7,,1,1
⊥,9,CMSY10,,1,1
Hom,6,CMR7,,3,3
ON,6,CMR7,,2,2
∞,6,CMSY7,,1,1
-COSMOI OF BICATEGORIES,6,CMR7,,23,23
15,6,CMR7,,2,2
The component of the counit at (,9,CMR10,,32,32
C,9,CMSY10,,1,1
", x, y",9,CMMI10,,6,6
") is given by the canonical normal pseudo-
functor Σ",9,CMR10,,52,42
C,9,CMSY10,,1,1
(,9,CMR10,,1,1
"x, y",9,CMMI10,,4,4
),9,CMR10,,1,1
→ C,9,CMSY10,,3,3
. We leave the veriﬁcation of the 2-adjointness of this con-,9,CMR10,,60,60
,9,MSAM10,,0,0
struction to the reader.,9,CMR10,,24,24
Proof of Proposition 5.4.,9,CMTI10,,25,25
First assume that (,9,CMR10,,19,19
"R, ρ",9,CMMI10,,4,4
") deﬁnes an absolute right lifting
of",9,CMR10,,37,34
G,9,CMMI10,,1,1
through,9,CMR10,,7,7
F,9,CMMI10,,1,1
", which implies in particular that the 2-functors",9,CMR10,,49,49
F R,9,CMMI10,,3,3
and,9,CMR10,,3,3
G,9,CMMI10,,1,1
"agree
on objects.",9,CMR10,,17,11
Observe that there exists an icon 1,9,CMR10,,35,35
A,9,CMSY10,,1,1
if and only if,9,CMR10,,14,14
x,9,CMMI10,,1,1
=,9,CMR10,,1,1
y,9,CMMI10,,1,1
as objects,9,CMR10,,10,10
⇓,6,CMSY7,,1,1
α,6,CMMI7,,1,1
x,6,CMMI7,,1,1
y,6,CMMI7,,1,1
of,9,CMR10,,2,2
A,9,CMSY10,,1,1
", in which case there is a unique icon from",9,CMR10,,43,43
x,9,CMMI10,,1,1
to,9,CMR10,,2,2
y,9,CMMI10,,1,1
"(the identity icon). The
universal property of absolute right lifting diagrams specializes to give a bijection
between icons as below-left and as below-right",9,CMR10,,157,85
c,6,CMMI7,,1,1
1,9,CMR10,,1,1
C,9,CMSY10,,1,1
b,6,CMMI7,,1,1
⇓,6,CMSY7,,1,1
χ,6,CMMI7,,1,1
G,6,CMMI7,,1,1
B,9,CMSY10,,1,1
A,9,CMSY10,,1,1
F,6,CMMI7,,1,1
!,9,MSAM10,,1,1
b,6,CMMI7,,1,1
B,9,CMSY10,,1,1
⇓,6,CMSY7,,1,1
ζ,6,CMMI7,,1,1
R,6,CMMI7,,1,1
c,6,CMMI7,,1,1
1,9,CMR10,,1,1
C,9,CMSY10,,1,1
implemented by pasting with,9,CMR10,,27,27
ρ,9,CMMI10,,1,1
". The former stand in bijection with pairs of objects
(",9,CMR10,,55,53
"b, c",9,CMMI10,,4,4
) so that,9,CMR10,,9,9
F b,9,CMMI10,,3,3
=,9,CMR10,,1,1
Gc,9,CMMI10,,2,2
", while the latter stand in bijection with objects of",9,CMR10,,53,53
C,9,CMSY10,,1,1
". Thus
we see that if (",9,CMR10,,23,16
"R, ρ",9,CMMI10,,4,4
") is absolute right lifting, then the square",9,CMR10,,44,44
ob,9,CMR10,,2,2
C,9,CMSY10,,1,1
y,9,MSAM10,,1,1
ob,9,CMR10,,2,2
C,9,CMSY10,,1,1
R,6,CMMI7,,1,1
G,6,CMMI7,,1,1
ob,9,CMR10,,2,2
B,9,CMSY10,,1,1
F,6,CMMI7,,1,1
ob,9,CMR10,,2,2
A,9,CMSY10,,1,1
C,6,CMMI7,,1,1
⇓,6,CMSY7,,1,1
χ,6,CMMI7,,1,1
F,6,CMMI7,,1,1
X,9,CMSY10,,1,1
C,9,CMSY10,,1,1
B,6,CMMI7,,1,1
B,9,CMSY10,,1,1
A,9,CMSY10,,1,1
.,9,CMMI10,,1,1
G,6,CMMI7,,1,1
is a pullback.,9,CMR10,,14,14
Now let,9,CMR10,,7,7
"x, y",9,CMMI10,,4,4
∈ C,9,CMSY10,,3,3
. Since the forgetful 2-functor,9,CMR10,,31,31
1,6,BBOLD7,,1,1
+,6,CMR7,,1,1
1,6,BBOLD7,,1,1
/,6,CMMI7,,1,1
I,9,MSBM10,,1,1
con,9,CMSS10,,3,3
→,9,CMSY10,,1,1
I,9,MSBM10,,1,1
con,9,CMSS10,,3,3
"is locally fully
faithful, the absolute right lifting diagram (",9,CMR10,,63,46
"R, ρ",9,CMMI10,,4,4
") lifts to deﬁne an absolute right
lifting diagram in",9,CMR10,,53,34
1,6,BBOLD7,,1,1
+,6,CMR7,,1,1
1,6,BBOLD7,,1,1
/,6,CMMI7,,1,1
I,9,MSBM10,,1,1
con,9,CMSS10,,3,3
starting from the object (,9,CMR10,,26,26
C,9,CMSY10,,1,1
", x, y",9,CMMI10,,6,6
"). Right 2-adjoints
preserve absolute right lifting diagrams, so it follows that (5.5) deﬁnes an absolute
right lifting diagram in",9,CMR10,,130,85
C,9,MSBM10,,1,1
at,9,CMSS10,,2,2
"as claimed.
For the converse, consider an icon",9,CMR10,,46,34
The presence of the icon,9,CMR10,,24,24
χ,9,CMMI10,,1,1
demands that,9,CMR10,,12,12
F B,9,CMMI10,,3,3
and,9,CMR10,,3,3
GC,9,CMMI10,,2,2
"agree on objects. It follows
from the pullback given in (ii) that",9,CMR10,,65,36
B,9,CMMI10,,1,1
and,9,CMR10,,3,3
RC,9,CMMI10,,2,2
"agree on objects as well, which means
it is possible to deﬁne an icon between these functors.",9,CMR10,,93,55
"We use the remaining condition of (ii) to specify the data of such an icon. For
any",9,CMR10,,83,79
"x, y",9,CMMI10,,4,4
∈ X,9,CMSY10,,3,3
", the given absolute right lifting in",9,CMR10,,37,37
C,9,MSBM10,,1,1
at,9,CMSS10,,2,2
"factors the component of the
icon",9,CMR10,,33,28
χ,9,CMMI10,,1,1
at,9,CMR10,,2,2
"x, y",9,CMMI10,,4,4
as follows:,9,CMR10,,11,11
X,9,CMSY10,,1,1
(,9,CMR10,,1,1
"x, y",9,CMMI10,,4,4
),9,CMR10,,1,1
B,9,CMSY10,,1,1
(,9,CMR10,,1,1
"Bx, By",9,CMMI10,,6,6
),9,CMR10,,1,1
X,9,CMSY10,,1,1
(,9,CMR10,,1,1
"x, y",9,CMMI10,,4,4
),9,CMR10,,1,1
B,9,CMSY10,,1,1
(,9,CMR10,,1,1
"Bx, By",9,CMMI10,,6,6
),9,CMR10,,1,1
C,6,CMMI7,,1,1
⇓,6,CMSY7,,1,1
χ,6,CMMI7,,1,1
"x,y",4,CMMI5,,3,3
F,6,CMMI7,,1,1
=,9,CMR10,,1,1
C,6,CMMI7,,1,1
∃,6,CMSY7,,1,1
!,6,CMR7,,1,1
⇓,6,CMSY7,,1,1
ζ,6,CMMI7,,1,1
"x,y",4,CMMI5,,3,3
R,6,CMMI7,,1,1
⇓,6,CMSY7,,1,1
ρ,6,CMMI7,,1,1
"Cx,Cy",4,CMMI5,,5,5
F,6,CMMI7,,1,1
C,9,CMSY10,,1,1
(,9,CMR10,,1,1
"Cx, Cy",9,CMMI10,,6,6
),9,CMR10,,1,1
A,9,CMSY10,,1,1
(,9,CMR10,,1,1
"F Bx, F By",9,CMMI10,,10,10
),9,CMR10,,1,1
C,9,CMSY10,,1,1
(,9,CMR10,,1,1
"Cx, Cy",9,CMMI10,,6,6
),9,CMR10,,1,1
A,9,CMSY10,,1,1
(,9,CMR10,,1,1
"F Bx, F By",9,CMMI10,,10,10
),9,CMR10,,1,1
.,9,CMMI10,,1,1
B,6,CMMI7,,1,1
G,6,CMMI7,,1,1
B,6,CMMI7,,1,1
G,6,CMMI7,,1,1
16,6,CMR7,,2,2
EMILY RIEHL AND MIRA WATTAL,6,CMR7,,27,27
We claim that this deﬁnes the component at,9,CMR10,,42,42
"x, y",9,CMMI10,,4,4
∈ X,9,CMSY10,,3,3
of an icon,9,CMR10,,10,10
ζ,9,CMMI10,,1,1
"in the sense
of Deﬁnition 2.5. Since icons are determined entirely by their components, it will
follow immediately that",9,CMR10,,119,82
χ,9,CMMI10,,1,1
=,9,CMR10,,1,1
ρC,9,CMMI10,,2,2
·,9,CMSY10,,1,1
F ζ,9,CMMI10,,3,3
"and that this is the unique such factorization,
proving that (",9,CMR10,,62,47
"R, ρ",9,CMMI10,,4,4
) is absolute right lifting in,9,CMR10,,30,30
I,9,MSBM10,,1,1
con,9,CMSS10,,3,3
.,9,CMR10,,1,1
To see that the components,9,CMR10,,26,26
ζ,9,CMMI10,,1,1
"x,y",6,CMMI7,,3,3
assemble into an icon observe ﬁrst that since,9,CMR10,,45,45
χ,9,CMMI10,,1,1
and,9,CMR10,,3,3
ρ,9,CMMI10,,1,1
"are icons, for each",9,CMR10,,19,19
x,9,CMMI10,,1,1
∈ X,9,CMSY10,,3,3
"their components at identity 1-cells deﬁne identity
natural transformations in",9,CMR10,,78,51
C,9,MSBM10,,1,1
at,9,CMSS10,,2,2
. The deﬁning factorization property tells us that,9,CMR10,,50,50
ζ,9,CMMI10,,1,1
"x,x",6,CMMI7,,3,3
also has its component at 1,9,CMR10,,27,27
x,6,CMMI7,,1,1
"given by the identity natural transformation. This
veriﬁes the unit property.",9,CMR10,,77,50
The ﬁnal icon condition requires us to verify the pasting equality,9,CMR10,,66,66
X,9,CMSY10,,1,1
(,9,CMR10,,1,1
"y, z",9,CMMI10,,4,4
),9,CMR10,,1,1
× X,9,CMSY10,,3,3
(,9,CMR10,,1,1
"x, y",9,CMMI10,,4,4
),9,CMR10,,1,1
B,6,CMMI7,,1,1
×,6,CMSY7,,1,1
B,6,CMMI7,,1,1
◦,6,CMSY7,,1,1
C,6,CMMI7,,1,1
×,6,CMSY7,,1,1
C,6,CMMI7,,1,1
∼,6,CMSY7,,1,1
=,6,CMR7,,1,1
C,9,CMSY10,,1,1
(,9,CMR10,,1,1
"Cy, Cz",9,CMMI10,,6,6
),9,CMR10,,1,1
× C,9,CMSY10,,3,3
(,9,CMR10,,1,1
"Cx, Cy",9,CMMI10,,6,6
),9,CMR10,,1,1
X,9,CMSY10,,1,1
(,9,CMR10,,1,1
"x, z",9,CMMI10,,4,4
),9,CMR10,,1,1
C,6,CMMI7,,1,1
B,9,CMSY10,,1,1
(,9,CMR10,,1,1
"By, Bz",9,CMMI10,,6,6
),9,CMR10,,1,1
× B,9,CMSY10,,3,3
(,9,CMR10,,1,1
"Bx, By",9,CMMI10,,6,6
),9,CMR10,,1,1
◦,6,CMSY7,,1,1
∼,6,CMSY7,,1,1
=,6,CMR7,,1,1
B,6,CMMI7,,1,1
⇓,6,CMSY7,,1,1
ζ,6,CMMI7,,1,1
"x,z",4,CMMI5,,3,3
B,9,CMSY10,,1,1
(,9,CMR10,,1,1
"Bx, Bz",9,CMMI10,,6,6
),9,CMR10,,1,1
C,9,CMSY10,,1,1
(,9,CMR10,,1,1
"Cx, Cz",9,CMMI10,,6,6
),9,CMR10,,1,1
=,9,CMR10,,1,1
X,9,CMSY10,,1,1
(,9,CMR10,,1,1
"y, z",9,CMMI10,,4,4
),9,CMR10,,1,1
× X,9,CMSY10,,3,3
(,9,CMR10,,1,1
"x, y",9,CMMI10,,4,4
),9,CMR10,,1,1
B,6,CMMI7,,1,1
×,6,CMSY7,,1,1
B,6,CMMI7,,1,1
C,6,CMMI7,,1,1
×,6,CMSY7,,1,1
C,6,CMMI7,,1,1
⇓,6,CMSY7,,1,1
ζ,6,CMMI7,,1,1
"y,z",4,CMMI5,,3,3
×,6,CMSY7,,1,1
ζ,6,CMMI7,,1,1
"x,y",4,CMMI5,,3,3
R,6,CMMI7,,1,1
×,6,CMSY7,,1,1
R,6,CMMI7,,1,1
C,9,CMSY10,,1,1
(,9,CMR10,,1,1
"Cy, Cz",9,CMMI10,,6,6
),9,CMR10,,1,1
× C,9,CMSY10,,3,3
(,9,CMR10,,1,1
"Cx, Cy",9,CMMI10,,6,6
),9,CMR10,,1,1
∼,6,CMSY7,,1,1
=,6,CMR7,,1,1
B,9,CMSY10,,1,1
(,9,CMR10,,1,1
"By, Bz",9,CMMI10,,6,6
),9,CMR10,,1,1
× B,9,CMSY10,,3,3
(,9,CMR10,,1,1
"Bx, By",9,CMMI10,,6,6
),9,CMR10,,1,1
◦,6,CMSY7,,1,1
B,9,CMSY10,,1,1
(,9,CMR10,,1,1
"Bx, Bz",9,CMMI10,,6,6
),9,CMR10,,1,1
C,9,CMSY10,,1,1
(,9,CMR10,,1,1
"Cx, Cz",9,CMMI10,,6,6
),9,CMR10,,1,1
for any,9,CMR10,,7,7
"x, y, z",9,CMMI10,,7,7
∈ X,9,CMSY10,,3,3
", where the unlabelled isomorphisms are the coherences of the
normal pseudofunctors",9,CMR10,,83,61
B,9,CMMI10,,1,1
",",9,CMR10,,1,1
C,9,CMMI10,,1,1
", and",9,CMR10,,5,5
R,9,CMMI10,,1,1
". By the universal property of the absolute
right lifting diagrams in",9,CMR10,,69,43
C,9,MSBM10,,1,1
at,9,CMSS10,,2,2
it suﬃces to verify this equality after pasting with,9,CMR10,,52,52
ρ,9,CMMI10,,1,1
"Cx,Cz",6,CMMI7,,5,5
". At this point, the required pasting equality reduces to the corresponding",9,CMR10,,75,75
,9,MSAM10,,0,0
icon condition for,9,CMR10,,18,18
χ,9,CMMI10,,1,1
.,9,CMR10,,1,1
Observation 5.7.,9,CMBX10,,16,16
"Proposition 5.2 can be deduced as a special case of Lemma 5.4
via Lemma 3.7. An icon",9,CMR10,,84,61
ǫ,9,CMMI10,,1,1
:,9,CMR10,,1,1
F U,9,CMMI10,,3,3
⇒,9,CMSY10,,1,1
id,9,CMR10,,2,2
A,6,CMSY7,,1,1
"deﬁnes the counit of an adjunction if and
only if it deﬁnes an absolute right lifting, which we have just shown is the case if",9,CMR10,,126,84
and only if,9,CMR10,,11,11
R,6,CMMI7,,1,1
R,6,CMMI7,,1,1
◦,6,CMSY7,,1,1
◦,6,CMSY7,,1,1
is a pullback and for all,9,CMR10,,25,25
"z, a",9,CMMI10,,4,4
∈ A,9,CMSY10,,3,3
",",9,CMR10,,1,1
U,6,CMMI7,,1,1
ob,9,CMR10,,2,2
A,9,CMSY10,,1,1
y,9,MSAM10,,1,1
ob,9,CMR10,,2,2
A,9,CMSY10,,1,1
ob,9,CMR10,,2,2
B,9,CMSY10,,1,1
F,6,CMMI7,,1,1
ob,9,CMR10,,2,2
A,9,CMSY10,,1,1
B,9,CMSY10,,1,1
(,9,CMR10,,1,1
"U z, U a",9,CMMI10,,8,8
),9,CMR10,,1,1
U,6,CMMI7,,1,1
⇓,6,CMSY7,,1,1
ǫ,6,CMMI7,,1,1
F,6,CMMI7,,1,1
A,9,CMSY10,,1,1
(,9,CMR10,,1,1
"z, a",9,CMMI10,,4,4
),9,CMR10,,1,1
A,9,CMSY10,,1,1
(,9,CMR10,,1,1
"z, a",9,CMMI10,,4,4
),9,CMR10,,1,1
"is an absolute right lifting diagram of categories. The former property holds if and
only if",9,CMR10,,92,84
F,9,CMMI10,,1,1
: ob,9,CMR10,,4,4
B →,9,CMSY10,,3,3
ob,9,CMR10,,2,2
A,9,CMSY10,,1,1
and,9,CMR10,,3,3
U,9,CMMI10,,1,1
: ob,9,CMR10,,4,4
A →,9,CMSY10,,3,3
ob,9,CMR10,,2,2
B,9,CMSY10,,1,1
"deﬁne an inverse isomorphism.
In",9,CMR10,,32,29
ON,6,CMR7,,2,2
∞,6,CMSY7,,1,1
-COSMOI OF BICATEGORIES,6,CMR7,,23,23
17,6,CMR7,,2,2
"particular, we may replace",9,CMR10,,26,26
z,9,CMMI10,,1,1
∈ A,9,CMSY10,,3,3
by the unique,9,CMR10,,13,13
b,9,CMMI10,,1,1
∈ B,9,CMSY10,,3,3
so that,9,CMR10,,7,7
F b,9,CMMI10,,3,3
=,9,CMR10,,1,1
z,9,CMMI10,,1,1
". By Lemma
3.7 again,",9,CMR10,,21,10
deﬁnes an absolute right lifting if and only if,9,CMR10,,47,47
ǫ,9,CMMI10,,1,1
is the counit of an adjunction,9,CMR10,,30,30
B,9,CMSY10,,1,1
(,9,CMR10,,1,1
"b, U a",9,CMMI10,,6,6
),9,CMR10,,1,1
U,6,CMMI7,,1,1
⇓,6,CMSY7,,1,1
ǫ,6,CMMI7,,1,1
F,6,CMMI7,,1,1
A,9,CMSY10,,1,1
(,9,CMR10,,1,1
"F b, a",9,CMMI10,,6,6
),9,CMR10,,1,1
A,9,CMSY10,,1,1
(,9,CMR10,,1,1
"F b, a",9,CMMI10,,6,6
),9,CMR10,,1,1
B,9,CMSY10,,1,1
(,9,CMR10,,1,1
"b, U a",9,CMMI10,,6,6
),9,CMR10,,1,1
A,9,CMSY10,,1,1
(,9,CMR10,,1,1
"F b, a",9,CMMI10,,6,6
),9,CMR10,,1,1
.,9,CMMI10,,1,1
F,6,CMMI7,,1,1
⊥,9,CMSY10,,1,1
U,6,CMMI7,,1,1
5.4.,9,CMR10,,4,4
Limits.,9,CMBX10,,7,7
While the 1-category of bicategories and normal pseudofunctors is,9,CMR10,,65,65
"cartesian closed, the 2-category of bicategories, normal pseudofunctors, and icons",9,CMR10,,82,82
is not cartesian closed as a 2-category. A parallel pair of normal pseudofunctors,9,CMR10,,81,81
"F, G",9,CMMI10,,4,4
:,9,CMR10,,1,1
