text,space_num,symbolic_percent,space_percent,num_world,num_columns,front_spaces_perc,back_spaces
                                                                                                                                                                       3C 382       NGC 3227,167.0,0.06382978723404255,0.9361702127659575,4.0,4.0,0.6349809885931559,0.28517110266159695
"brighter phases, higher 𝐸 cut is also expected due to stronger Doppler                                                                                                 4C 74.26     SWIFT J2127.4+5654",0.0,0.41919191919191917,0.5808080808080809,16.0,51.0,0.0,0.24714828897338403
shift.                                                                                                                                                                 NGC 5548     Ark 564,0.0,0.10160427807486631,0.8983957219251337,5.0,83.0,0.0,0.2889733840304183
"   As the X-ray flux brightening, spectrum softening and corona infla-                                                                     500                         Mrk 335",3.0,0.3850574712643678,0.6149425287356323,13.0,47.0,0.011406844106463879,0.33840304182509506
"tion continue, more seed photons from the disk could be intercepted,",0.0,0.8529411764705882,0.1470588235294118,11.0,1.0,0.0,0.7414448669201521
"leading to higher cooling efficiency. Moreover, the cooling efficiency",0.0,0.8857142857142857,0.11428571428571432,9.0,1.0,0.0,0.7338403041825095
could be further boosted if the steeper X-ray spectrum is accompanied,0.0,0.855072463768116,0.14492753623188404,11.0,1.0,0.0,0.7376425855513308
by a stronger soft X-ray excess component from the presumed warm                                                                           200,0.0,0.4014084507042254,0.5985915492957746,12.0,38.0,0.0,0.4600760456273765
                                                                                                                            Ecut ( keV ),124.0,0.0661764705882353,0.9338235294117647,4.0,1.0,0.4714828897338403,0.4828897338403042
corona (e.g. Petrucci et al. 2013) which could also contribute as seed,0.0,0.8428571428571429,0.15714285714285714,12.0,1.0,0.0,0.7338403041825095
"photons. The latter mechanism may be essential, that the Compton",0.0,0.859375,0.140625,10.0,1.0,0.0,0.7566539923954373
"cooling effect begins to dominate beyond a certain Γ, yielding the                                                                         100",0.0,0.4154929577464789,0.5845070422535211,12.0,37.0,0.0,0.4600760456273765
"declining part of the Λ pattern (“cooler-when-brighter”). However, as",0.0,0.8840579710144928,0.1159420289855072,9.0,1.0,0.0,0.7376425855513308
SWIFT J2127.4+5654 is yet the only individual source showing a Λ,0.0,0.84375,0.15625,11.0,1.0,0.0,0.7566539923954373
"pattern, it is unclear whether the break point of Γ ∼ 2.05 is universal,                                                                       50",0.0,0.4206896551724138,0.5793103448275863,15.0,36.0,0.0,0.4486692015209125
"and if yes, why so.",0.0,0.7894736842105263,0.21052631578947367,5.0,1.0,0.0,0.9277566539923955
"   Meanwhile, pair production may also play a key role. As shown",3.0,0.796875,0.203125,11.0,1.0,0.011406844106463879,0.7566539923954373
"in Fabian et al. (2015), the coronae in many AGNs lie close to the",0.0,0.803030303030303,0.19696969696969702,14.0,1.0,0.0,0.7490494296577948
electron–positron pair runaway line in the compactness–temperature                                                                             201.3             1.4 1.5 1.6 1.7 1.8 1.9 2.0 2.1 2.2 2.3 2.4,0.0,0.4803921568627451,0.5196078431372548,19.0,45.0,0.0,0.2243346007604563
"diagram, suggesting the corona temperature is controlled by pair",0.0,0.875,0.125,9.0,1.0,0.0,0.7566539923954373
production. An inflated corona with a smaller compactness means a,0.0,0.8615384615384616,0.1384615384615384,10.0,1.0,0.0,0.752851711026616
"higher temperature limit by the run away pair-production. Moreover,",0.0,0.8805970149253731,0.11940298507462688,9.0,1.0,0.0,0.7452471482889733
"Ghisellini & Haardt (1994) showed that, in a pair-dominated corona                                                            Figure 5. The Γ – 𝐸cut variation patterns of our two sources and those reported",0.0,0.5951219512195122,0.40487804878048783,25.0,31.0,0.0,0.22053231939163498
"with a certain compactness, the temperature positively correlates                                                             in literature. To avoid confusion, no error bars or contours are given, and we",0.0,0.6029411764705882,0.3970588235294118,22.0,31.0,0.0,0.2243346007604563
"with Γ for electron temperature 𝑘𝑇𝑒 < 𝑚 𝑒 𝑐2 . Therefore positive                                                             drop those exposures in which 𝐸cut are non-detected. Besides, we dropped",0.0,0.5808080808080808,0.4191919191919192,24.0,31.0,0.0,0.24714828897338403
"                                                                                                                              the data of 60002044006, NGC 5548, to avoid the potential photon index",126.0,0.3010204081632653,0.6989795918367347,12.0,1.0,0.4790874524714829,0.2547528517110266
correlations between X-ray flux and 𝐸 cut and between Γ and 𝐸 cut are,0.0,0.8115942028985508,0.18840579710144922,14.0,1.0,0.0,0.7376425855513308
"                                                                                                                              discrepancy issue, caused by XMM-Newton data as discussed in §2. A single",126.0,0.31155778894472363,0.6884422110552764,12.0,1.0,0.4790874524714829,0.2433460076045627
expected in pair-dominated corona.,0.0,0.9117647058823529,0.08823529411764708,4.0,1.0,0.0,0.870722433460076
                                                                                                                              best-fit direct line is over-plotted to demonstrate the overall variation trend,126.0,0.33658536585365856,0.6634146341463414,11.0,1.0,0.4790874524714829,0.22053231939163498
"   It is known that the NLS1 Ark 564 lies well below the thermal pair-                                                        of each source, except that for SWIFT J2127.4+5654 we plot two lines to",3.0,0.5736040609137056,0.42639593908629436,27.0,29.0,0.011406844106463879,0.25095057034220536
"production limit (Kara et al. 2017), meanwhile 3C 382, 4C 74.26,                                                              illustrate the Λ shape. The vertical dotted line marks the transition to the left",0.0,0.5893719806763285,0.41062801932367154,25.0,32.0,0.0,0.21292775665399244
NGC 5548 and Mrk 335 lie close to the limit (e.g. Zhang et al.                                                                (right) of which 𝐸cut positively (negatively) correlates with Γ.,0.0,0.5526315789473685,0.4473684210526315,23.0,33.0,0.0,0.2775665399239544
"2018). Following Fabian et al. (2015) we calculate the compactness,",0.0,0.8656716417910447,0.13432835820895528,10.0,1.0,0.0,0.7452471482889733
"𝑙 = 4𝜋(𝑚 𝑝 /𝑚 𝑒 ) (𝑟 𝑔 /𝑟)(𝐿/𝐿 edd ), and dimensionless temperature,",0.0,0.7941176470588235,0.20588235294117652,15.0,1.0,0.0,0.7414448669201521
"Θ = 𝑘𝑇𝑒 /𝑚 𝑒 𝑐2 , for the two sources reported in this work, where                                                            the NLS1 SWIFT J2127.4+5654 also lie clearly below the boundary",0.0,0.5555555555555556,0.4444444444444444,26.0,31.0,0.0,0.28136882129277563
"𝑘𝑇𝑒 ≈ 𝐸 cut /2 4 . We adopt 𝑟 = 10 𝑟 𝑔 and the 0.1–200 keV luminosity,                                                        (though closer to the boundary compared with Ark 564, Fig. 6).",0.0,0.5531914893617021,0.44680851063829785,30.0,29.0,0.0,0.28517110266159695
"𝑀 = 1.4 × 107 𝑀 for NGC 3227 (Graham 2008), and 𝑀 = 1.5 ×                                                                        It is remarkable to note that there also likely exists a link be-",0.0,0.4896907216494845,0.5103092783505154,29.0,37.0,0.0,0.2623574144486692
107 𝑀 for SWIFT J2127.4+5654 (Malizia et al. 2008). Comparing                                                                 tween 𝐸 cut variation patterns and pair-dominance: pair-dominated,0.0,0.5759162303664922,0.4240837696335078,18.0,33.0,0.0,0.2737642585551331
the results with the runaway pair production boundary in Stern et al.                                                         coronae (those lying close to or on the pair limit in the 𝑙–Θ di-,0.0,0.5759162303664922,0.4240837696335078,26.0,29.0,0.0,0.2737642585551331
"(1995), we find while NGC 3227 lies close to or on the boundary,                                                              agram) only exhibit “hotter-when-softer/brighter” trend, while a",0.0,0.5789473684210527,0.42105263157894735,20.0,32.0,0.0,0.2775665399239544
                                                                                                                              “cooler-when-softer/brighter” or Λ shape is only possible in coro-,126.0,0.3020833333333333,0.6979166666666667,9.0,1.0,0.4790874524714829,0.26996197718631176
                                                                                                                              nae which are not pair-dominated. In this case the pair production,126.0,0.2916666666666667,0.7083333333333333,11.0,1.0,0.4790874524714829,0.26996197718631176
4 We adopt 𝑘𝑇 ≈ 𝐸 /2 to stay consistent with Fabian et al. (2015) and,0.0,0.782608695652174,0.21739130434782605,16.0,1.0,0.0,0.7376425855513308
                 𝑒      cut,17.0,0.14814814814814814,0.8518518518518519,2.0,4.0,0.06463878326996197,0.8973384030418251
                                                                                                                              could counter against the higher cooling efficiency of an expanded,126.0,0.296875,0.703125,10.0,1.0,0.4790874524714829,0.26996197718631176
"Zhang et al. (2018). Directly adopting the 𝑘𝑇relxillCp or 𝑘𝑇xillverCp we derived,                                             and less compact corona in many AGNs. Consequently the “cooler-",0.0,0.656084656084656,0.34391534391534395,22.0,23.0,0.0,0.28136882129277563
or assuming 𝑘𝑇𝑒 ≈ 𝐸cut /3 will not alter the main results presented here.                                                     when-softer/brighter” trend or the Λ pattern only exists in sources,0.0,0.6113989637305699,0.3886010362694301,24.0,27.0,0.0,0.26615969581749055
"MNRAS 000, 1–8 (2020)",0.0,0.8571428571428571,0.1428571428571429,4.0,1.0,0.0,0.9201520912547528
avr_spaces,30.77777777777778,1.0,0.0,1.0,1.0,0.11702577101816646,0.9619771863117871
                                                                                                 The High Energy Cutoff Variations                         L7,97.0,0.19745222929936307,0.802547770700637,6.0,13.0,0.3688212927756654,0.40304182509505704
    1000          Ark 564,4.0,0.4,0.6,3.0,6.0,0.015209125475285171,0.9049429657794676
                                                                                 REFERENCES,81.0,0.10989010989010989,0.8901098901098901,1.0,1.0,0.30798479087452474,0.6539923954372624
"                                                                                 Alston W. N., et al., 2020, Nature Astronomy, p. 2",81.0,0.31297709923664124,0.6870229007633588,10.0,1.0,0.30798479087452474,0.5019011406844107
"                                                                                 Anders E., Grevesse N., 1989, Geochimica et Cosmochimica Acta, 53, 197",81.0,0.3973509933774834,0.6026490066225165,11.0,1.0,0.30798479087452474,0.42585551330798477
"                                                                                 Arnaud K. A., 1996, in Jacoby G. H., Barnes J., eds, Astronomical Society",81.0,0.3961038961038961,0.6038961038961039,13.0,1.0,0.30798479087452474,0.4144486692015209
"                                                         NGC 5548                    of the Pacific Conference Series Vol. 101, Astronomical Data Analysis",57.0,0.43506493506493504,0.564935064935065,12.0,11.0,0.21673003802281368,0.4144486692015209
      100                 SWIFT J2127.4+5654,6.0,0.45454545454545453,0.5454545454545454,3.0,9.0,0.022813688212927757,0.8326996197718631
                                                                                     Software and Systems V. p. 17,85.0,0.21052631578947367,0.7894736842105263,6.0,1.0,0.3231939163498099,0.5665399239543727
"                                                                                 Ballantyne D. R., et al., 2014, The Astrophysical Journal, 794, 62",81.0,0.38095238095238093,0.6190476190476191,11.0,1.0,0.30798479087452474,0.44106463878326996
"                                                  Mrk 335                        Barua S., Jithesh V., Misra R., Dewangan G. C., Sarma R., Pathak A., 2020,",50.0,0.432258064516129,0.567741935483871,16.0,13.0,0.19011406844106463,0.4106463878326996
"                                                                                     MNRAS, 492, 3041",85.0,0.13861386138613863,0.8613861386138614,3.0,1.0,0.3231939163498099,0.6159695817490494
"                                                      3C 382                     Cappi M., et al., 2016, A&A, 592, A27",54.0,0.2966101694915254,0.7033898305084746,10.0,11.0,0.20532319391634982,0.5513307984790874
"       10                                                 4C 74.26               Dauser T., Wilms J., Reynolds C. S., Brenneman L. W., 2010, MNRAS, 409,",7.0,0.4473684210526316,0.5526315789473684,16.0,32.0,0.026615969581749048,0.42205323193916355
                                                         NGC 3227                    1534,57.0,0.12359550561797752,0.8764044943820225,3.0,11.0,0.21673003802281368,0.6615969581749049
"                                                                                 Fabian A. C., Lohfink A., Kara E., Parker M. L., Vasudevan R., Reynolds",81.0,0.3881578947368421,0.611842105263158,13.0,1.0,0.30798479087452474,0.42205323193916355
"                                                                                     C. S., 2015, MNRAS, 451, 4375",85.0,0.21052631578947367,0.7894736842105263,6.0,1.0,0.3231939163498099,0.5665399239543727
"                                                                                 Fabian A. C., Lohfink A., Belmont R., Malzac J., Coppi P., 2017, MNRAS,",81.0,0.3881578947368421,0.611842105263158,13.0,1.0,0.30798479087452474,0.42205323193916355
"                  slab                                                               467, 2566",18.0,0.1276595744680851,0.8723404255319149,3.0,32.0,0.06844106463878327,0.6425855513307985
"         1        hemisphere                                                     García J., et al., 2014, ApJ, 782, 76",9.0,0.3474576271186441,0.652542372881356,10.0,31.0,0.034220532319391636,0.5513307984790874
"                  sphere at 0.5h                                                 Ghisellini G., Haardt F., 1994, ApJ, 429, L53",18.0,0.3968253968253968,0.6031746031746033,11.0,25.0,0.06844106463878327,0.5209125475285171
"                                  0.1                                  1.0       Graham A. W., 2008, Publ. Astron. Soc. Australia, 25, 167",34.0,0.391304347826087,0.6086956521739131,12.0,21.0,0.12927756653992395,0.47528517110266155
"                                                                                 Haardt F., Maraschi L., 1991, ApJ, 380, L51",81.0,0.2903225806451613,0.7096774193548387,8.0,1.0,0.30798479087452474,0.5285171102661597
"                                                                                 Haardt F., Maraschi L., Ghisellini G., 1994, ApJ, 432, L95",81.0,0.35251798561151076,0.6474820143884892,10.0,1.0,0.30798479087452474,0.47148288973384034
"                                                                                 Harrison F. A., et al., 2013, The Astrophysical Journal, 770, 103",81.0,0.3767123287671233,0.6232876712328768,11.0,1.0,0.30798479087452474,0.4448669201520913
"Figure 6. The 𝑙–Θ diagram of all seven sources. The results of Ark 564           Kang J., Wang J., Kang W., 2020, The Astrophysical Journal, 901, 111",0.0,0.7651006711409396,0.2348993288590604,26.0,6.0,0.0,0.4334600760456274
"in Kara et al. (2017) as well as the four sources in Zhang et al. (2018) are     Kara E., García J. A., Lohfink A., Fabian A. C., Reynolds C. S., Tombesi F.,",0.0,0.7770700636942676,0.22292993630573243,32.0,3.0,0.0,0.40304182509505704
"simply taken and plotted. The maximum temperature that can be reached by a           Wilkins D. R., 2017, MNRAS, 468, 3489",0.0,0.7622950819672131,0.23770491803278693,20.0,6.0,0.0,0.5361216730038023
"plasma dominated by the runaway pair production for three geometries (Stern      Keek L., Ballantyne D. R., 2016, MNRAS, 456, 2722",0.0,0.8153846153846154,0.18461538461538463,20.0,4.0,0.0,0.5057034220532319
"et al. 1995) are over-plotted as lines. For the four sources from Zhang et al.   Liu T., Wang J.-X., Yang H., Zhu F.-F., Zhou Y.-Y., 2014, ApJ, 783, 106",0.0,0.8026315789473685,0.19736842105263153,29.0,2.0,0.0,0.42205323193916355
"(2018) we take the data points from its Fig. 13 (the data point with the higher  Madsen K. K., et al., 2015, ApJS, 220, 8",0.0,0.7933884297520661,0.20661157024793386,25.0,2.0,0.0,0.5399239543726235
"Θ for each source). For NGC 3227 and SWIFT J2127.4+5654 we plot the              Madsen K. K., Grefenstette B. W., Pike S., Miyasaka H., Brightman M.,",0.0,0.7533333333333333,0.2466666666666667,25.0,8.0,0.0,0.4296577946768061
"observation with the highest detected 𝐸cut . For simplicity, no uncertainties to     Forster K., Harrison F. A., 2020, arXiv e-prints, p. arXiv:2005.00569",0.0,0.8376623376623377,0.16233766233766234,22.0,3.0,0.0,0.4144486692015209
"𝑙 are given.                                                                     Magdziarz P., Zdziarski A. A., 1995, MNRAS, 273, 837",0.0,0.40601503759398494,0.5939849624060151,12.0,35.0,0.0,0.49429657794676807
"                                                                                 Malizia A., et al., 2008, MNRAS, 389, 1360",81.0,0.2845528455284553,0.7154471544715447,8.0,1.0,0.30798479087452474,0.532319391634981
"                                                                                 Marinucci A., et al., 2014, MNRAS, 440, 2347",81.0,0.296,0.704,8.0,1.0,0.30798479087452474,0.5247148288973384
"                                                                                 Markowitz A., Edelson R., Vaughan S., 2003, ApJ, 598, 935",81.0,0.34782608695652173,0.6521739130434783,10.0,1.0,0.30798479087452474,0.47528517110266155
"lacking strong pair production, like the NLS1 SWIFT J2127.4+5654",0.0,0.875,0.125,9.0,1.0,0.0,0.7566539923954373
"                                                                                 Markowitz A., Reeves J. N., George I. M., Braito V., Smith R., Vaughan S.,",81.0,0.3935483870967742,0.6064516129032258,14.0,1.0,0.30798479087452474,0.4106463878326996
and Ark 564. We note that Fabian et al. (2017) proposed that the,0.0,0.8125,0.1875,13.0,1.0,0.0,0.7566539923954373
"                                                                                     Arévalo P., Tombesi F., 2009, ApJ, 691, 922",85.0,0.28125,0.71875,8.0,1.0,0.3231939163498099,0.5133079847908746
"coronae lying well below the pair limit (such as in Ark 564) could               Matt G., et al., 2015, MNRAS, 447, 3029",0.0,0.7166666666666667,0.2833333333333333,21.0,8.0,0.0,0.5437262357414449
"also be pair dominated if containing both thermal and non-thermal                Middei R., et al., 2019a, MNRAS, 483, 4695",0.0,0.7398373983739838,0.26016260162601623,18.0,9.0,0.0,0.532319391634981
"particles. However, if the possible link aforementioned does exist,              Middei R., et al., 2019b, MNRAS, 483, 4695",0.0,0.7642276422764228,0.2357723577235772,17.0,8.0,0.0,0.532319391634981
"it suggests the pair production in the cool coronae of Ark 564 and               Molina M., Bassani L., Malizia A., Stephen J. B., Bird A. J., Bazzano A.,",0.0,0.7402597402597403,0.2597402597402597,27.0,8.0,0.0,0.4144486692015209
"SWIFT J2127.4+5654 is indeed weak.                                                   Ubertini P., 2013, MNRAS, 433, 1687",0.0,0.5,0.5,11.0,26.0,0.0,0.5437262357414449
"   Though the sample discussed above is small, the discoveries pre-              Molina M., Malizia A., Bassani L., Ursini F., Bazzano A., Ubertini P., 2019,",3.0,0.7579617834394905,0.2420382165605095,23.0,8.0,0.011406844106463879,0.40304182509505704
"sented in this work shed new light on the coronal physics in AGNs.                   Monthly Notices of the Royal Astronomical Society, 484, 2735",0.0,0.7310344827586207,0.2689655172413793,22.0,10.0,0.0,0.4486692015209125
"Future observations of 𝐸 cut variations in a larger sample of AGNs               Panagiotou C., Walter R., 2020, A&A, 640, A31",0.0,0.7380952380952381,0.26190476190476186,20.0,8.0,0.0,0.5209125475285171
"are desired to testify the universality of the Λ pattern, confirm the            Petrucci P. O., et al., 2001, ApJ, 556, 716",0.0,0.75,0.25,21.0,7.0,0.0,0.5285171102661597
"                                                                                 Petrucci P. O., et al., 2013, A&A, 549, A73",81.0,0.28225806451612906,0.717741935483871,9.0,1.0,0.30798479087452474,0.5285171102661597
"potential link between 𝐸 cut variation pattern and pair production, and",0.0,0.8591549295774648,0.14084507042253525,11.0,1.0,0.0,0.7300380228136882
"                                                                                 Ponti G., et al., 2018, MNRAS, 473, 2304",81.0,0.2727272727272727,0.7272727272727273,8.0,1.0,0.30798479087452474,0.5399239543726235
independently probe the coronal physics.,0.0,0.9,0.09999999999999998,5.0,1.0,0.0,0.8479087452471483
"                                                                                 Sanfrutos M., Miniutti G., Agís-González B., Fabian A. C., Miller J. M.,",81.0,0.39869281045751637,0.6013071895424836,12.0,1.0,0.30798479087452474,0.41825095057034223
"                                                                                     Panessa F., Zoghbi A., 2013, MNRAS, 436, 1588",85.0,0.2923076923076923,0.7076923076923076,8.0,1.0,0.3231939163498099,0.5057034220532319
"                                                                                 Sarma R., Tripathi S., Misra R., Dewangan G., Pathak A., Sarma J. K., 2015,",81.0,0.3974358974358974,0.6025641025641026,14.0,1.0,0.30798479087452474,0.40684410646387836
"                                                                                     MNRAS, 448, 1541",85.0,0.13861386138613863,0.8613861386138614,3.0,1.0,0.3231939163498099,0.6159695817490494
"ACKNOWLEDGEMENTS                                                                 Shu X. W., Yaqoob T., Wang J. X., 2010, The Astrophysical Journal Supple-",0.0,0.5,0.5,14.0,33.0,0.0,0.4144486692015209
"                                                                                     ment Series, 187, 581",85.0,0.16981132075471697,0.8301886792452831,4.0,1.0,0.3231939163498099,0.596958174904943
"This research has made use of the NuSTAR Data Analysis Software                  Sobolewska M. A., Papadakis I. E., 2009, MNRAS, 399, 1597",0.0,0.7318840579710145,0.2681159420289855,21.0,10.0,0.0,0.47528517110266155
"(NuSTARDAS) jointly developed by the ASI Science Data Center                     Stern B. E., Poutanen J., Svensson R., Sikora M., Begelman M. C., 1995,",0.0,0.7302631578947368,0.26973684210526316,22.0,11.0,0.0,0.42205323193916355
"(ASDC, Italy) and the California Institute of Technology (USA). The                  ApJ, 449, L13",0.0,0.7040816326530612,0.29591836734693877,13.0,10.0,0.0,0.6273764258555132
"work is supported by National Natural Science Foundation of China                Tortosa A., Bianchi S., Marinucci A., Matt G., Petrucci P. O., 2018, A&A,",0.0,0.7597402597402597,0.24025974025974028,23.0,9.0,0.0,0.4144486692015209
"(grants No. 11421303, 11890693 & 12033006) and CAS Frontier                          614, A37",0.0,0.6236559139784946,0.3763440860215054,11.0,14.0,0.0,0.6463878326996197
"                                                                                 Turner T. J., Reeves J. N., Braito V., Lobban A., Kraemer S., Miller L., 2018,",81.0,0.4025157232704403,0.5974842767295597,15.0,1.0,0.30798479087452474,0.3954372623574145
Science Key Research Program (QYZDJ-SSW-SLH006).,0.0,0.9166666666666666,0.08333333333333337,5.0,1.0,0.0,0.8174904942965779
"                                                                                     MNRAS, 481, 2470",85.0,0.13861386138613863,0.8613861386138614,3.0,1.0,0.3231939163498099,0.6159695817490494
"                                                                                 Ursini F., et al., 2015, A&A, 577, A38",81.0,0.2605042016806723,0.7394957983193278,8.0,1.0,0.30798479087452474,0.5475285171102662
"                                                                                 Ursini F., et al., 2016, MNRAS, 463, 382",81.0,0.2727272727272727,0.7272727272727273,8.0,1.0,0.30798479087452474,0.5399239543726235
"                                                                                 Véron-Cetty M. P., Véron P., 2006, A&A, 455, 773",81.0,0.31007751937984496,0.689922480620155,9.0,1.0,0.30798479087452474,0.5095057034220533
"DATA AVAILABILITY                                                                Wik D. R., et al., 2014, The Astrophysical Journal, 792, 48",0.0,0.4642857142857143,0.5357142857142857,13.0,33.0,0.0,0.467680608365019
"                                                                                 Wilkins D. R., Gallo L. C., 2015, MNRAS, 449, 129",81.0,0.3076923076923077,0.6923076923076923,10.0,1.0,0.30798479087452474,0.5057034220532319
"The data underlying this article are available in the article and in its         Wu Y.-J., Wang J.-X., Cai Z.-Y., Kang J.-L., Liu T., Cai Z., 2020, arXiv",0.0,0.7777777777777778,0.2222222222222222,27.0,5.0,0.0,0.41825095057034223
"online supplementary material.                                                       e-prints, p. arXiv:2008.03284",0.0,0.4824561403508772,0.5175438596491229,6.0,28.0,0.0,0.5665399239543727
"                                                                                                                                     MNRAS 000, 1–8 (2020)",133.0,0.11688311688311688,0.8831168831168831,4.0,1.0,0.5057034220532319,0.4144486692015209
avr_spaces,40.12987012987013,1.0,0.0,1.0,1.0,0.1525850575280233,0.9619771863117871
L8        Jia-Lai Kang et al.,0.0,0.6206896551724138,0.3793103448275862,5.0,5.0,0.0,0.8897338403041826
"Zdziarski A. A., Poutanen J., Johnson W. N., 2000, ApJ, 542, 703",0.0,0.828125,0.171875,12.0,1.0,0.0,0.7566539923954373
"Zhang J.-X., Wang J.-X., Zhu F.-F., 2018, ApJ, 863, 71",0.0,0.8333333333333334,0.16666666666666663,10.0,1.0,0.0,0.7946768060836502
"Zoghbi A., et al., 2017, ApJ, 836, 2",0.0,0.8055555555555556,0.19444444444444442,8.0,1.0,0.0,0.8631178707224334
APPENDIX A: NUSTAR SPECTRA,0.0,0.8846153846153846,0.11538461538461542,4.0,1.0,0.0,0.9011406844106464
This paper has been typeset from a TEX/LATEX file prepared by the author.,0.0,0.8356164383561644,0.1643835616438356,13.0,1.0,0.0,0.7224334600760456
"MNRAS 000, 1–8 (2020)",0.0,0.8571428571428571,0.1428571428571429,4.0,1.0,0.0,0.9201520912547528
avr_spaces,0.0,1.0,0.0,1.0,1.0,0.0,0.9619771863117871
                                                                                                                                                                     The High Energy Cutoff Variations                                                   L9,165.0,0.12350597609561753,0.8764940239043825,6.0,26.0,0.6273764258555133,0.04562737642585546
                                               NGC 3227_60202002002                                                             NGC 3227_60202002004                                                                 NGC 3227_60202002006,47.0,0.2446351931330472,0.7553648068669527,6.0,63.0,0.17870722433460076,0.11406844106463876
                                   0.1                                                                            0.1                                                                                    0.1,35.0,0.04411764705882353,0.9558823529411765,3.0,81.0,0.13307984790874525,0.2243346007604563
    normalized counts s−1 keV−1                                                    normalized counts s−1 keV−1                                                            normalized counts s−1 keV−1,4.0,0.36548223350253806,0.6345177664974619,12.0,57.0,0.015209125475285171,0.25095057034220536
                                  0.01                                                                           0.01                                                                                   0.01,34.0,0.058823529411764705,0.9411764705882353,3.0,79.0,0.12927756653992395,0.2243346007604563
                                  10−3                                                                           10−3                                                                                   10−3,34.0,0.058823529411764705,0.9411764705882353,3.0,79.0,0.12927756653992395,0.2243346007604563
                                  10−4                                                                           10−4                                                                                   10−4,34.0,0.058823529411764705,0.9411764705882353,3.0,79.0,0.12927756653992395,0.2243346007604563
                                                                                                                                                                                                         1.4,201.0,0.014705882352941176,0.9852941176470589,1.0,1.0,0.7642585551330798,0.2243346007604563
                                   1.5                                                                                2,35.0,0.03361344537815126,0.9663865546218487,2.0,41.0,0.13307984790874525,0.5475285171102662
                                                                                                                                                                                                         1.2,201.0,0.014705882352941176,0.9852941176470589,1.0,1.0,0.7642585551330798,0.2243346007604563
    ratio                                                                          ratio                          1.5                                                     ratio,4.0,0.10285714285714286,0.8971428571428571,4.0,77.0,0.015209125475285171,0.33460076045627374
                                    1                                                                                                                                                                     1,36.0,0.009852216748768473,0.9901477832512315,2.0,83.0,0.13688212927756654,0.22813688212927752
                                                                                                                      1                                                                                  0.8,118.0,0.0196078431372549,0.9803921568627451,2.0,42.0,0.44866920152091255,0.2243346007604563
                                         5        10             20           50                                          5        10             20           50                                              5        10             20           50,41.0,0.08536585365853659,0.9146341463414634,12.0,90.0,0.155893536121673,0.06463878326996197
                                                       Energy (keV)                                                                     Energy (keV)                                                                         Energy (keV),55.0,0.14163090128755365,0.8583690987124464,6.0,71.0,0.20912547528517111,0.11406844106463876
                                               NGC 3227_60202002008                                                             NGC 3227_60202002010                                                                 NGC 3227_60202002012,47.0,0.2446351931330472,0.7553648068669527,6.0,63.0,0.17870722433460076,0.11406844106463876
                                   0.1                                                                            0.1                                                                                    0.1,35.0,0.04411764705882353,0.9558823529411765,3.0,81.0,0.13307984790874525,0.2243346007604563
    normalized counts s−1 keV−1                                                    normalized counts s−1 keV−1                                                            normalized counts s−1 keV−1,4.0,0.36548223350253806,0.6345177664974619,12.0,57.0,0.015209125475285171,0.25095057034220536
                                  0.01                                                                           0.01                                                                                   0.01,34.0,0.058823529411764705,0.9411764705882353,3.0,79.0,0.12927756653992395,0.2243346007604563
                                  10−3                                                                           10−3                                                                                   10−3,34.0,0.058823529411764705,0.9411764705882353,3.0,79.0,0.12927756653992395,0.2243346007604563
                                  10−4                                                                                                                                                                  10−4,34.0,0.0392156862745098,0.9607843137254902,2.0,82.0,0.12927756653992395,0.2243346007604563
                                                                                                                 10−4,113.0,0.03418803418803419,0.9658119658119658,1.0,1.0,0.4296577946768061,0.5551330798479088
                                   1.4                                                                            1.4,35.0,0.05128205128205128,0.9487179487179487,2.0,39.0,0.13307984790874525,0.5551330798479088
                                   1.2                                                                            1.2                                                                                    1.5,35.0,0.04411764705882353,0.9558823529411765,3.0,81.0,0.13307984790874525,0.2243346007604563
    ratio                                                                          ratio                                                                                  ratio,4.0,0.08571428571428572,0.9142857142857143,3.0,79.0,0.015209125475285171,0.33460076045627374
                                    1                                                                                 1,36.0,0.01680672268907563,0.9831932773109243,2.0,41.0,0.13688212927756654,0.5475285171102662
                                                                                                                                                                                                          1,202.0,0.0049261083743842365,0.9950738916256158,1.0,1.0,0.7680608365019012,0.22813688212927752
                                   0.8                                                                            0.8,35.0,0.05128205128205128,0.9487179487179487,2.0,39.0,0.13307984790874525,0.5551330798479088
                                         5       10              20           50                                          5        10             20            50                                             5        10             20           50,41.0,0.08536585365853659,0.9146341463414634,12.0,90.0,0.155893536121673,0.06463878326996197
                                                       Energy (keV)                                                                     Energy (keV)                                                                         Energy (keV),55.0,0.14163090128755365,0.8583690987124464,6.0,71.0,0.20912547528517111,0.11406844106463876
                                               NGC 3227_60202002014                                                           SWIFT J2127.4+5654_60001110002                                                       SWIFT J2127.4+5654_60001110003,47.0,0.31950207468879666,0.6804979253112033,6.0,57.0,0.17870722433460076,0.08365019011406849
                                                                                                                                                                                                         0.1,201.0,0.014705882352941176,0.9852941176470589,1.0,1.0,0.7642585551330798,0.2243346007604563
    normalized counts s−1 keV−1                                                    normalized counts s−1 keV−1                                                            normalized counts s−1 keV−1,4.0,0.36548223350253806,0.6345177664974619,12.0,57.0,0.015209125475285171,0.25095057034220536
                                   0.1,35.0,0.07894736842105263,0.9210526315789473,1.0,1.0,0.13307984790874525,0.8555133079847909
