text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"results from two models are generally consistent
within statistical uncertainties, the",8,TeXGyreTermesX-Regular,,86,48
relxill,8,TeXGyreTermesX-Italic,,7,7
"model yields systematically
smaller",8,TeXGyreTermesX-Regular,,35,27
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
for NGC 3227 and larger,8,TeXGyreTermesX-Regular,,23,23
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
"for SWIFT J2127.4+5654
compared with the",8,TeXGyreTermesX-Regular,,40,22
𝑝𝑒𝑥𝑟𝑎𝑣,8,NewTXMI,,6,6
"model. Nevertheless, the yielded",8,TeXGyreTermesX-Regular,,32,32
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
"variation trends from two models, as the focus of this work, are
similar. Moreover, we adopt comptonized models",8,TeXGyreTermesX-Regular,,111,64
𝑥𝑖𝑙𝑙𝑣𝑒𝑟𝐶 𝑝,8,NewTXMI,,10,10
and,8,TeXGyreTermesX-Regular,,3,3
𝑟𝑒𝑙𝑥𝑖𝑙𝑙𝐶 𝑝,8,NewTXMI,,10,10
"(Dauser et al. 2010; García et al. 2014, for the normal
and relativistic reﬂection components respectively) to directly mea-
sure the coronal temperature",8,TeXGyreTermesX-Regular,,153,68
𝑇,8,NewTXMI,,1,1
e,7,TeXGyreTermesX-Regular,,1,1
. The derived coronal temperatures,8,TeXGyreTermesX-Regular,,34,34
𝑘𝑇,8,NewTXMI,,2,2
relxillCp,7,TeXGyreTermesX-Regular,,9,9
and,8,TeXGyreTermesX-Regular,,3,3
𝑘𝑇,8,NewTXMI,,2,2
xillverCp,7,TeXGyreTermesX-Regular,,9,9
"(see Tab. 2) for SWIFT J2127.4+5654 are
generally consistent with 1/3 of the measured",8,TeXGyreTermesX-Regular,,85,45
𝐸,8,NewTXMI,,1,1
pexrav,7,TeXGyreTermesX-Regular,,6,6
"(e.g. Petrucci
et al. 2001), but systematically smaller than 1/3 of the best-ﬁt",8,TeXGyreTermesX-Regular,,79,64
𝐸,8,NewTXMI,,1,1
pexrav,7,TeXGyreTermesX-Regular,,6,6
for NGC 3227.,8,TeXGyreTermesX-Regular,,13,13
From Tab. 2 we can see that,8,TeXGyreTermesX-Regular,,27,27
𝑝𝑒𝑥𝑟𝑎𝑣,8,NewTXMI,,6,6
and,8,TeXGyreTermesX-Regular,,3,3
𝑝𝑒𝑥𝑟𝑖𝑣,8,NewTXMI,,6,6
"yield similarly
smaller reduced",8,TeXGyreTermesX-Regular,,31,15
𝜒,8,NewTXMI,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
"compared with other models, while",8,TeXGyreTermesX-Regular,,33,33
𝑝𝑒𝑥𝑟𝑖𝑣,8,NewTXMI,,6,6
"has
one more free parameter than",8,TeXGyreTermesX-Regular,,32,28
𝑝𝑒𝑥𝑟𝑎𝑣,8,NewTXMI,,6,6
. As,8,TeXGyreTermesX-Regular,,4,4
𝑝𝑒𝑥𝑟𝑎𝑣,8,NewTXMI,,6,6
"is widely adopted
in literature to measure",8,TeXGyreTermesX-Regular,,42,24
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
in literature (e.g. Zhang et al. 2018;,8,TeXGyreTermesX-Regular,,38,38
"Molina et al. 2019; Panagiotou & Walter 2020), to directly compare
with those studies, hereafter we simply adopt the best-ﬁt results
from",8,TeXGyreTermesX-Regular,,137,66
𝑝𝑒𝑥𝑟𝑎𝑣,8,NewTXMI,,6,6
". Utilizing results from the other models however would
not alter the conclusions of this work. Further note that in",8,TeXGyreTermesX-Regular,,116,60
𝑟𝑒𝑙𝑥𝑖𝑙𝑙,8,NewTXMI,,7,7
",",8,TeXGyreTermesX-Regular,,1,1
𝑟𝑒𝑙𝑥𝑖𝑙𝑙𝐶 𝑝,8,NewTXMI,,10,10
and,8,TeXGyreTermesX-Regular,,3,3
𝑥𝑖𝑙𝑙𝑣𝑒𝑟𝐶 𝑝,8,NewTXMI,,10,10
", the reﬂection component and the Fe lines
are coupled under certain assumptions, which may bias the",8,TeXGyreTermesX-Regular,,100,57
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
(or,8,TeXGyreTermesX-Regular,,3,3
𝑇,8,NewTXMI,,1,1
e,7,TeXGyreTermesX-Regular,,1,1
") measurements in some sources (e.g., Zhang et al. 2018; Kang
et al. 2020).",8,TeXGyreTermesX-Regular,,75,61
We plot the,8,TeXGyreTermesX-Regular,,11,11
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
vs.,8,TeXGyreTermesX-Regular,,3,3
Γ,8,txmiaX,,1,1
contours in Fig. 4 to illustrate the,8,TeXGyreTermesX-Regular,,36,36
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
variation patterns in two sources. A clear positive correlation between,8,TeXGyreTermesX-Regular,,71,71
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
and,8,TeXGyreTermesX-Regular,,3,3
Γ,8,txmiaX,,1,1
is seen in NGC 3227. However the,8,TeXGyreTermesX-Regular,,32,32
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
–,8,TeXGyreTermesX-Regular,,1,1
Γ,8,txmiaX,,1,1
"plot of SWIFT
J2127.4+5654 exhibits a distinct",8,TeXGyreTermesX-Regular,,46,32
Λ,8,txmiaX,,1,1
shape:,8,TeXGyreTermesX-Regular,,6,6
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
increases with,8,TeXGyreTermesX-Regular,,14,14
Γ,8,txmiaX,,1,1
at,8,TeXGyreTermesX-Regular,,2,2
Γ,8,txmiaX,,1,1
,8,txsya,,0,0
"2.05, but reversely decreases at",8,TeXGyreTermesX-Regular,,32,32
Γ,8,txmiaX,,1,1
,8,txsya,,0,0
"2.05. Though considering the
degeneracy between",8,TeXGyreTermesX-Regular,,47,28
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
and,8,TeXGyreTermesX-Regular,,3,3
Γ,8,txmiaX,,1,1
", the rising part of the",8,TeXGyreTermesX-Regular,,24,24
Λ,8,txmiaX,,1,1
"shape is less
signiﬁcant comparing with the declining part, the overall variation
trend in SWIFT J2127.4+5654 clearly deviates from a monotonous
function. Meanwhile, the common “softer-when-brighter” trend in
Seyfert galaxies is clear in both sources (Fig. 4).",8,TeXGyreTermesX-Regular,,260,67
The High Energy Cutoﬀ Variations,11,TeXGyreTermesX-Italic,,32,32
L5,11,TeXGyreTermesX-Regular,,2,2
To quantifying the signiﬁcance of the,8,TeXGyreTermesX-Regular,,37,37
Λ,8,txmiaX,,1,1
"shape, we perform Spear-
man rank-order correlation analyses on the rising (obs. No. 1, 2, 3,
4, 7) and descending (obs. No. 2, 3, 5, 6, 8) branches of the",8,TeXGyreTermesX-Regular,,155,68
Λ,8,txmiaX,,1,1
"shape.
We ﬁnd a positive correlation between",8,TeXGyreTermesX-Regular,,44,37
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
and,8,TeXGyreTermesX-Regular,,3,3
Γ,8,txmiaX,,1,1
(,8,TeXGyreTermesX-Regular,,1,1
𝜌,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
"87 with
a p-value = 0.054) for the rising branch, and a negative correlation
for the descending branch (a",8,TeXGyreTermesX-Regular,,105,68
𝜌,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
−,8,txsys,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
"90 with a p-value = 0.037).
We also perform linear regression to measure the slopes of the two
branches of the",8,TeXGyreTermesX-Regular,,110,66
Λ,8,txmiaX,,1,1
shape (,8,TeXGyreTermesX-Regular,,7,7
𝛽,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
220 for the left and,8,TeXGyreTermesX-Regular,,20,20
𝛽,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
−,8,txsys,,1,1
"240 for the
right). However, the Spearman’s correlation could be unreliable when
the sample size is small (e.g., n < 10), and random ﬂuctuation can
produce strong correlation/anti-correlation in small samples. Mean-
while, the measurement errors and the degeneracy of the parameters
should also be taken into account. We perform simulations to address
these issues. Assuming there is no intrinsic",8,TeXGyreTermesX-Regular,,396,68
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
"variation in SWIFT
J2127.4+5654, we jointly ﬁt all eight observations and derive a",8,TeXGyreTermesX-Regular,,82,63
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
of 80 keV. Starting from,8,TeXGyreTermesX-Regular,,24,24
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
"= 80 keV and other best-ﬁt spectral pa-
rameters (derived with",8,TeXGyreTermesX-Regular,,62,39
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
"tied) for each observation, we create one
artiﬁcial spectrum for each exposure using",8,TeXGyreTermesX-Regular,,84,42
𝑓 𝑎𝑘𝑒𝑖𝑡,8,NewTXMI,,7,7
". We then perform
spectral ﬁtting to those faked spectra to measure the simulated",8,TeXGyreTermesX-Regular,,81,63
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
and,8,TeXGyreTermesX-Regular,,3,3
Γ,8,txmiaX,,1,1
"and perform Spearman rank and linear regression analyses.
We repeat the process 1000 times, and ﬁnd only 26 runs out of them
show stronger Spearman’s correlation and steeper linear regression
slope (compared with the observed values) for the left side of the",8,TeXGyreTermesX-Regular,,258,66
Λ,8,txmiaX,,1,1
"shape, while only 2 runs out of 1000 for the right one. This indicate
the rising and descending of the",8,TeXGyreTermesX-Regular,,102,69
Λ,8,txmiaX,,1,1
"pattern have statistical conﬁdence
level of 97.4% and 99.8% respectively, showing statistical ﬂuctua-
tions of the parameters and the degeneracy between",8,TeXGyreTermesX-Regular,,152,66
Γ,8,txmiaX,,1,1
and,8,TeXGyreTermesX-Regular,,3,3
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
"are
unlikely able to reproduce the observed",8,TeXGyreTermesX-Regular,,43,39
Λ,8,txmiaX,,1,1
pattern.,8,TeXGyreTermesX-Regular,,8,8
4 DISCUSSION,8,TeXGyreTermesX-Bold,,12,12
In Fig. 5 we plot,8,TeXGyreTermesX-Regular,,17,17
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
–,8,TeXGyreTermesX-Regular,,1,1
Γ,8,txmiaX,,1,1
"for both our sources together with those
introduced in §1. For Ark 564 we convert the corona temperature",8,TeXGyreTermesX-Regular,,104,63
𝑘𝑇,8,NewTXMI,,2,2
e,7,TeXGyreTermesX-Regular,,1,1
given by Barua et al. (2020) into,8,TeXGyreTermesX-Regular,,33,33
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
", assuming an optically
thick corona and",8,TeXGyreTermesX-Regular,,40,23
𝑘𝑇,8,NewTXMI,,2,2
𝑒,7,NewTXMI7,,1,1
∼,8,txsys,,1,1
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
/,8,txsys,,1,1
"3 (Petrucci et al. 2001). For the other
four sources we simply take measurements from Zhang et al. (2018).
Though all of them follow the common “softer-when-brighter” trend
(see Fig. 4 and Zhang et al. 2018; Barua et al. 2020), they show
diﬀerent",8,TeXGyreTermesX-Regular,,246,66
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
–,8,TeXGyreTermesX-Regular,,1,1
Γ,8,txmiaX,,1,1
"variation patterns. Interestingly, it appears that all
seven sources could be uniﬁed with the",8,TeXGyreTermesX-Regular,,93,54
Λ,8,txmiaX,,1,1
"shaped pattern seen in
SWIFT J2127.4+5654, e.g., “hotter-when-softer/brighter” at",8,TeXGyreTermesX-Regular,,81,58
Γ,8,txmiaX,,1,1
,8,txsya,,0,0
"2.05, but “cooler-when-softer/brighter” at",8,TeXGyreTermesX-Regular,,42,42
Γ,8,txmiaX,,1,1
,8,txsya,,0,0
"2.05, though SWIFT",8,TeXGyreTermesX-Regular,,18,18
J2127.4+5654 is the only source with,8,TeXGyreTermesX-Regular,,36,36
Γ,8,txmiaX,,1,1
"varying across the break
point, thus the only one showing the complete",8,TeXGyreTermesX-Regular,,70,45
Λ,8,txmiaX,,1,1
"pattern in a single
source.",8,TeXGyreTermesX-Regular,,27,19
"The common “softer-when-brighter” trend in Seyfert galaxies
was generally attributed to presumbly cooler corona during brighter
phases due to more eﬀective cooling by more seed photons. How-
ever, such scenario clearly contradicts the discovery of “hotter-when-
brighter” pattern detected in AGNs (e.g. Keek & Ballantyne 2016;
Zhang et al. 2018). Geometry changes of the corona are required to
reproduce the “softer-when-brighter” trend (e.g. Keek & Ballantyne
2016; Zhang et al. 2018; Wu et al. 2020). Speciﬁcally, the corona
could be heated to a higher temperature and simultaneously driven
to inﬂate during X-ray brighter phases (Wu et al. 2020), leading to
a smaller opacity and thus softer spectra, and reproducing the ob-
served “hotter-when-softer/brighter” pattern (the rising part of the",8,TeXGyreTermesX-Regular,,796,70
Λ,8,txmiaX,,1,1
"pattern). The inﬂation could be primarily vertical, as there are
evidences that suggest the corona is vertically outﬂowing (e.g. Liu
et al. 2014) and the corona could reach higher heights during brighter
phases (Wilkins & Gallo 2015; Alston et al. 2020). Note in case of",8,TeXGyreTermesX-Regular,,270,70
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–8 (2020)",7,TeXGyreTermesX-Regular,,12,12
Figure 4.,7,TeXGyreTermesX-Bold,,9,9
Contour plots (at 1,7,TeXGyreTermesX-Regular,,19,19
𝜎,7,NewTXMI7,,1,1
and 90% conﬁdence levels) of,7,TeXGyreTermesX-Regular,,28,28
Γ,7,txmiaX,,1,1
vs.,7,TeXGyreTermesX-Regular,,3,3
𝐸,7,NewTXMI7,,1,1
cut,6,TeXGyreTermesX-Regular,,3,3
(,7,TeXGyreTermesX-Regular,,1,1
Γ,7,txmiaX,,1,1
and,7,TeXGyreTermesX-Regular,,3,3
𝐸,7,NewTXMI7,,1,1
pexrav,6,TeXGyreTermesX-Regular,,6,6
"from Tab. 2), and the",7,TeXGyreTermesX-Regular,,21,21
Γ,7,txmiaX,,1,1
"vs. 3 – 78 keV ﬂux variabilities. The observations
are sorted and numbered by observation date (see Tab. 2).",7,TeXGyreTermesX-Regular,,108,57
L6,11,TeXGyreTermesX-Regular,,2,2
Jia-Lai Kang et al.,11,TeXGyreTermesX-Italic,,19,19
"outﬂowing corona, if the outﬂowing velocity is higher during X-ray
brighter phases, higher",8,TeXGyreTermesX-Regular,,90,66
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
"is also expected due to stronger Doppler
shift.",8,TeXGyreTermesX-Regular,,47,40
"As the X-ray ﬂux brightening, spectrum softening and corona inﬂa-
tion continue, more seed photons from the disk could be intercepted,
leading to higher cooling eﬃciency. Moreover, the cooling eﬃciency
could be further boosted if the steeper X-ray spectrum is accompanied
by a stronger soft X-ray excess component from the presumed warm
corona (e.g. Petrucci et al. 2013) which could also contribute as seed
photons. The latter mechanism may be essential, that the Compton
cooling eﬀect begins to dominate beyond a certain",8,TeXGyreTermesX-Regular,,522,70
Γ,8,txmiaX,,1,1
", yielding the
declining part of the",8,TeXGyreTermesX-Regular,,36,21
Λ,8,txmiaX,,1,1
"pattern (“cooler-when-brighter”). However, as
SWIFT J2127.4+5654 is yet the only individual source showing a",8,TeXGyreTermesX-Regular,,108,62
Λ,8,txmiaX,,1,1
"pattern, it is unclear whether the break point of",8,TeXGyreTermesX-Regular,,49,49
Γ,8,txmiaX,,1,1
∼,8,txsys,,1,1
"2.05 is universal,
and if yes, why so.",8,TeXGyreTermesX-Regular,,38,19
"Meanwhile, pair production may also play a key role. As shown
in Fabian et al. (2015), the coronae in many AGNs lie close to the
electron–positron pair runaway line in the compactness–temperature
diagram, suggesting the corona temperature is controlled by pair
production. An inﬂated corona with a smaller compactness means a
higher temperature limit by the run away pair-production. Moreover,
Ghisellini & Haardt (1994) showed that, in a pair-dominated corona
with a certain compactness, the temperature positively correlates",8,TeXGyreTermesX-Regular,,526,67
with,8,TeXGyreTermesX-Regular,,4,4
Γ,8,txmiaX,,1,1
for electron temperature,8,TeXGyreTermesX-Regular,,24,24
𝑘𝑇,8,NewTXMI,,2,2
𝑒,7,NewTXMI7,,1,1
< 𝑚,8,NewTXMI,,3,3
𝑒,7,NewTXMI7,,1,1
𝑐,8,NewTXMI,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
". Therefore positive
correlations between X-ray ﬂux and",8,TeXGyreTermesX-Regular,,55,34
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
and between,8,TeXGyreTermesX-Regular,,11,11
Γ,8,txmiaX,,1,1
and,8,TeXGyreTermesX-Regular,,3,3
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
"are
expected in pair-dominated corona.",8,TeXGyreTermesX-Regular,,38,34
"It is known that the NLS1 Ark 564 lies well below the thermal pair-
production limit (Kara et al. 2017), meanwhile 3C 382, 4C 74.26,
NGC 5548 and Mrk 335 lie close to the limit (e.g. Zhang et al.
2018). Following Fabian et al. (2015) we calculate the compactness,",8,TeXGyreTermesX-Regular,,263,67
𝑙,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
4,8,TeXGyreTermesX-Regular,,1,1
𝜋,8,NewTXMI,,1,1
(,8,txsys,,1,1
𝑚,8,NewTXMI,,1,1
𝑝,7,NewTXMI7,,1,1
/,8,txsys,,1,1
𝑚,8,NewTXMI,,1,1
𝑒,7,NewTXMI7,,1,1
)(,8,txsys,,2,2
𝑟,8,NewTXMI,,1,1
𝑔,7,NewTXMI7,,1,1
/,8,txsys,,1,1
𝑟,8,NewTXMI,,1,1
)(,8,txsys,,2,2
𝐿,8,NewTXMI,,1,1
/,8,txsys,,1,1
𝐿,8,NewTXMI,,1,1
edd,7,TeXGyreTermesX-Regular,,3,3
),8,txsys,,1,1
", and dimensionless temperature,",8,TeXGyreTermesX-Regular,,32,32
Θ =,8,txmiaX,,3,3
𝑘𝑇,8,NewTXMI,,2,2
𝑒,7,NewTXMI7,,1,1
/,8,txsys,,1,1
𝑚,8,NewTXMI,,1,1
𝑒,7,NewTXMI7,,1,1
𝑐,8,NewTXMI,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
", for the two sources reported in this work, where",8,TeXGyreTermesX-Regular,,50,50
𝑘𝑇,8,NewTXMI,,2,2
𝑒,7,NewTXMI7,,1,1
≈,8,txsys,,1,1
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
/,8,txsys,,1,1
2,8,TeXGyreTermesX-Regular,,1,1
4,7,TeXGyreTermesX-Regular,,1,1
. We adopt,8,TeXGyreTermesX-Regular,,10,10
𝑟,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
10,8,TeXGyreTermesX-Regular,,2,2
𝑟,8,NewTXMI,,1,1
𝑔,7,NewTXMI7,,1,1
"and the 0.1–200 keV luminosity,",8,TeXGyreTermesX-Regular,,31,31
𝑀,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
4,8,TeXGyreTermesX-Regular,,1,1
×,8,txsys,,1,1
10,8,TeXGyreTermesX-Regular,,2,2
7,7,TeXGyreTermesX-Regular,,1,1
𝑀,8,NewTXMI,,1,1
,7,txsys,,0,0
"for NGC 3227 (Graham 2008), and",8,TeXGyreTermesX-Regular,,31,31
𝑀,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
5,8,TeXGyreTermesX-Regular,,1,1
×,8,txsys,,1,1
10,8,TeXGyreTermesX-Regular,,2,2
7,7,TeXGyreTermesX-Regular,,1,1
𝑀,8,NewTXMI,,1,1
,7,txsys,,0,0
"for SWIFT J2127.4+5654 (Malizia et al. 2008). Comparing
the results with the runaway pair production boundary in Stern et al.
(1995), we ﬁnd while NGC 3227 lies close to or on the boundary,",8,TeXGyreTermesX-Regular,,189,69
4,6,TeXGyreTermesX-Regular,,1,1
We adopt,7,TeXGyreTermesX-Regular,,8,8
𝑘𝑇,7,NewTXMI7,,2,2
𝑒,6,NewTXMI5,,1,1
≈,7,txsys,,1,1
𝐸,7,NewTXMI7,,1,1
cut,6,TeXGyreTermesX-Regular,,3,3
/,7,txsys,,1,1
2 to stay consistent with Fabian et al. (2015) and,7,TeXGyreTermesX-Regular,,50,50
Zhang et al. (2018). Directly adopting the,7,TeXGyreTermesX-Regular,,42,42
𝑘𝑇,7,NewTXMI7,,2,2
relxillCp,6,TeXGyreTermesX-Regular,,9,9
or,7,TeXGyreTermesX-Regular,,2,2
𝑘𝑇,7,NewTXMI7,,2,2
xillverCp,6,TeXGyreTermesX-Regular,,9,9
"we derived,
or assuming",7,TeXGyreTermesX-Regular,,23,11
𝑘𝑇,7,NewTXMI7,,2,2
𝑒,6,NewTXMI5,,1,1
≈,7,txsys,,1,1
𝐸,7,NewTXMI7,,1,1
cut,6,TeXGyreTermesX-Regular,,3,3
/,7,txsys,,1,1
3 will not alter the main results presented here.,7,TeXGyreTermesX-Regular,,49,49
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–8 (2020)",7,TeXGyreTermesX-Regular,,12,12
Figure 5.,7,TeXGyreTermesX-Bold,,9,9
The,7,TeXGyreTermesX-Regular,,3,3
Γ,7,txmiaX,,1,1
–,7,TeXGyreTermesX-Regular,,1,1
𝐸,7,NewTXMI7,,1,1
cut,6,TeXGyreTermesX-Regular,,3,3
"variation patterns of our two sources and those reported
in literature. To avoid confusion, no error bars or contours are given, and we
drop those exposures in which",7,TeXGyreTermesX-Regular,,165,78
𝐸,7,NewTXMI7,,1,1
cut,6,TeXGyreTermesX-Regular,,3,3
"are non-detected. Besides, we dropped
the data of 60002044006, NGC 5548, to avoid the potential photon index
discrepancy issue, caused by XMM-Newton data as discussed in §2. A single
best-ﬁt direct line is over-plotted to demonstrate the overall variation trend
of each source, except that for SWIFT J2127.4+5654 we plot two lines to
illustrate the",7,TeXGyreTermesX-Regular,,348,78
Λ,7,txmiaX,,1,1
"shape. The vertical dotted line marks the transition to the left
(right) of which",7,TeXGyreTermesX-Regular,,81,64
𝐸,7,NewTXMI7,,1,1
cut,6,TeXGyreTermesX-Regular,,3,3
positively (negatively) correlates with,7,TeXGyreTermesX-Regular,,39,39
Γ,7,txmiaX,,1,1
.,7,TeXGyreTermesX-Regular,,1,1
"the NLS1 SWIFT J2127.4+5654 also lie clearly below the boundary
(though closer to the boundary compared with Ark 564, Fig. 6).",8,TeXGyreTermesX-Regular,,126,63
"It is remarkable to note that there also likely exists a link be-
tween",8,TeXGyreTermesX-Regular,,71,65
𝐸,8,NewTXMI,,1,1
cut,7,TeXGyreTermesX-Regular,,3,3
"variation patterns and pair-dominance: pair-dominated
coronae (those lying close to or on the pair limit in the",8,TeXGyreTermesX-Regular,,111,57
𝑙,8,NewTXMI,,1,1
–,8,TeXGyreTermesX-Regular,,1,1
Θ,8,txmiaX,,1,1
"di-
agram) only exhibit “hotter-when-softer/brighter” trend, while a
“cooler-when-softer/brighter” or",8,TeXGyreTermesX-Regular,,101,64
Λ,8,txmiaX,,1,1
"shape is only possible in coro-
nae which are not pair-dominated. In this case the pair production
could counter against the higher cooling eﬃciency of an expanded
and less compact corona in many AGNs. Consequently the “cooler-
when-softer/brighter” trend or the",8,TeXGyreTermesX-Regular,,262,66
Λ,8,txmiaX,,1,1
pattern only exists in sources,8,TeXGyreTermesX-Regular,,30,30
1.61.71.81.9,5,TimesNewRomanPS-BoldMT,,12,12
1001000200500,4,TimesNewRomanPSMT,,13,13
NGC 3227,5,TimesNewRomanPSMT,,8,8
+,4,Helvetica,,1,1
1,4,Helvetica,,1,1
+,4,Helvetica,,1,1
2,4,Helvetica,,1,1
+,4,Helvetica,,1,1
354,4,Helvetica,,3,3
+,4,Helvetica,,1,1
6,4,Helvetica,,1,1
+,4,Helvetica,,1,1
7,4,Helvetica,,1,1
Г,5,TimesNewRomanPS-BoldMT,,1,1
E,3,TimesNewRomanPSMT,,1,1
c,2,TimesNewRomanPSMT,,1,1
u,2,TimesNewRomanPSMT,,1,1
t,1,TimesNewRomanPSMT,,1,1
,1,TimesNewRomanPSMT,,0,0
(,2,TimesNewRomanPSMT,,1,1
k,3,TimesNewRomanPSMT,,1,1
e,2,TimesNewRomanPSMT,,1,1
V,4,TimesNewRomanPSMT,,1,1
),2,TimesNewRomanPSMT,,1,1
1.9922.12.2,5,TimesNewRomanPS-BoldMT,,11,11
50100150,4,TimesNewRomanPSMT,,8,8
E,3,TimesNewRomanPSMT,,1,1
c,2,TimesNewRomanPSMT,,1,1
u,2,TimesNewRomanPSMT,,1,1
t,1,TimesNewRomanPSMT,,1,1
,1,TimesNewRomanPSMT,,0,0
(,2,TimesNewRomanPSMT,,1,1
k,3,TimesNewRomanPSMT,,1,1
e,2,TimesNewRomanPSMT,,1,1
V,4,TimesNewRomanPSMT,,1,1
),2,TimesNewRomanPSMT,,1,1
Г,5,TimesNewRomanPS-BoldMT,,1,1
SWIFT J2127.4+5654,5,TimesNewRomanPSMT,,18,18
+,5,Helvetica,,1,1
1,6,Helvetica,,1,1
+,5,Helvetica,,1,1
23,6,Helvetica,,2,2
+,5,Helvetica,,1,1
4,6,Helvetica,,1,1
+,5,Helvetica,,1,1
5,6,Helvetica,,1,1
+,5,Helvetica,,1,1
8,6,Helvetica,,1,1
+,5,Helvetica,,1,1
6,6,Helvetica,,1,1
+,5,Helvetica,,1,1
7,6,Helvetica,,1,1
+,5,Helvetica,,1,1
0.60.81.01.21.41.61.8,5,TimesNewRomanPS-BoldMT,,21,21
"1.3
1.4
1.5
1.6
1.7
1.8
1.9
2.0
2.1
2.2
2.3
2.4
20
50
100
200
500",6,DejaVuSans,,65,3
E,4,DejaVuSans-Oblique,,1,1
c,2,DejaVuSans-Oblique,,1,1
u,3,DejaVuSans-Oblique,,1,1
t,2,DejaVuSans-Oblique,,1,1
,1,TimesNewRomanPSMT,,0,0
(,2,TimesNewRomanPSMT,,1,1
,1,TimesNewRomanPSMT,,0,0
k,3,TimesNewRomanPSMT,,1,1
e,3,TimesNewRomanPSMT,,1,1
V,5,TimesNewRomanPSMT,,1,1
,1,TimesNewRomanPSMT,,0,0
),2,TimesNewRomanPSMT,,1,1
"3C 382
4C 74.26
NGC 5548
Mrk 335
NGC 3227
SWIFT J2127.4+5654
Ark 564",6,TimesNewRomanPSMT,,68,18
The High Energy Cutoﬀ Variations,11,TeXGyreTermesX-Italic,,32,32
L7,11,TeXGyreTermesX-Regular,,2,2
REFERENCES,8,TeXGyreTermesX-Bold,,10,10
"Alston W. N., et al., 2020, Nature Astronomy, p. 2
Anders E., Grevesse N., 1989, Geochimica et Cosmochimica Acta, 53, 197
Arnaud K. A., 1996, in Jacoby G. H., Barnes J., eds, Astronomical Society
of the Paciﬁc Conference Series Vol. 101, Astronomical Data Analysis
Software and Systems V. p. 17",7,TeXGyreTermesX-Regular,,294,73
