text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
"05
13",6,TeXGyreTermesX-Regular,,5,2
.,6,NewTXMI7,,1,1
77,6,TeXGyreTermesX-Regular,,2,2
±,6,txsys,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
"06
13",6,TeXGyreTermesX-Regular,,5,2
.,6,NewTXMI7,,1,1
46,6,TeXGyreTermesX-Regular,,2,2
±,6,txsys,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
01,6,TeXGyreTermesX-Regular,,2,2
>,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
83,6,TeXGyreTermesX-Regular,,2,2
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
57,6,TeXGyreTermesX-Regular,,2,2
±,6,txsys,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
"11
13",6,TeXGyreTermesX-Regular,,5,2
.,6,NewTXMI7,,1,1
09,6,TeXGyreTermesX-Regular,,2,2
±,6,txsys,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
"06
13",6,TeXGyreTermesX-Regular,,5,2
.,6,NewTXMI7,,1,1
76,6,TeXGyreTermesX-Regular,,2,2
±,6,txsys,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
"02
13",6,TeXGyreTermesX-Regular,,5,2
.,6,NewTXMI7,,1,1
29,6,TeXGyreTermesX-Regular,,2,2
±,6,txsys,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
09,6,TeXGyreTermesX-Regular,,2,2
>,6,NewTXMI7,,1,1
14,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
08,6,TeXGyreTermesX-Regular,,2,2
>,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
74,6,TeXGyreTermesX-Regular,,2,2
>,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
92,6,TeXGyreTermesX-Regular,,2,2
"(2)
0.21945
0.22620
0.22719
0.22902
0.23881
0.25247
0.26382
0.28495
0.30371
0.30579
0.30963
0.30995
0.31230
0.31387
0.31426
0.31950
0.32246
0.32307
0.32340",5,TeXGyreTermesX-Regular,,155,7
0.32377,5,TeXGyreTermesX-Regular,,7,7
"0.32451
0.32565
0.32793
0.32848
0.33719
0.34793
0.34800
0.34833
0.34873
0.35197
0.35231
0.35460
0.35471
0.35493
0.36074
0.36921
0.37771
0.37845
0.37954
0.38233
0.38243
0.38759
0.40936
0.41510
0.41565
0.41747
0.41774
0.41969
0.42079
0.42559
0.42731",5,TeXGyreTermesX-Regular,,247,7
"0.43177
0.43196
0.43221
0.44609
0.44837
0.46370
0.47547
0.48168
0.49263
0.49450
0.49888
0.50297
0.52147
0.52208
0.52794
0.53351",5,TeXGyreTermesX-Regular,,127,7
"0.53459
0.53538
0.53649
0.54105
0.54368
0.55647
0.55753",5,TeXGyreTermesX-Regular,,55,7
(5),5,TeXGyreTermesX-Regular,,3,3
−,6,txsys,,1,1
"2
0",6,TeXGyreTermesX-Regular,,3,1
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
"2
0",6,TeXGyreTermesX-Regular,,3,1
−,6,txsys,,1,1
"2
0
0
0
0",6,TeXGyreTermesX-Regular,,9,1
−,6,txsys,,1,1
"2
0
0
0
0
0
0
0",6,TeXGyreTermesX-Regular,,15,1
0,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
"2
0
0
0",6,TeXGyreTermesX-Regular,,7,1
−,6,txsys,,1,1
"2
0
0
0",6,TeXGyreTermesX-Regular,,7,1
−,6,txsys,,1,1
"2
0
0",6,TeXGyreTermesX-Regular,,5,1
−,6,txsys,,1,1
"2
0",6,TeXGyreTermesX-Regular,,3,1
−,6,txsys,,1,1
"2
0
0
0
0
0
0
0",6,TeXGyreTermesX-Regular,,15,1
−,6,txsys,,1,1
"2
0
0",6,TeXGyreTermesX-Regular,,5,1
−,6,txsys,,1,1
"2
0",6,TeXGyreTermesX-Regular,,3,1
−,6,txsys,,1,1
"2
0
0
0",6,TeXGyreTermesX-Regular,,7,1
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
"2
0",6,TeXGyreTermesX-Regular,,3,1
−,6,txsys,,1,1
"2
0
0",6,TeXGyreTermesX-Regular,,5,1
−,6,txsys,,1,1
"2
0
0
0
0",6,TeXGyreTermesX-Regular,,9,1
−,6,txsys,,1,1
"2
0
0
0",6,TeXGyreTermesX-Regular,,7,1
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
"0
0
0
0",6,TeXGyreTermesX-Regular,,7,1
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
log,5,TeXGyreTermesX-Regular,,3,3
𝑁,6,NewTXMI7,,1,1
(C,5,TeXGyreTermesX-Regular,,2,2
ii,5,TeXGyreTermesX-Regular,,2,2
")
(cm",5,TeXGyreTermesX-Regular,,5,3
−,5,txsys,,1,1
2,5,TeXGyreTermesX-Regular,,1,1
")
(6)",5,TeXGyreTermesX-Regular,,5,3
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
57,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
"62
13",6,TeXGyreTermesX-Regular,,5,2
.,6,NewTXMI7,,1,1
84,6,TeXGyreTermesX-Regular,,2,2
±,6,txsys,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
08,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
59,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
39,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
04,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
67,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
29,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
08,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
12,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
83,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
12,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
97,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
03,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
24,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
23,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
32,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
02,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
"30
13",6,TeXGyreTermesX-Regular,,5,2
.,6,NewTXMI7,,1,1
17,6,TeXGyreTermesX-Regular,,2,2
±,6,txsys,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
"09
13",6,TeXGyreTermesX-Regular,,5,2
.,6,NewTXMI7,,1,1
81,6,TeXGyreTermesX-Regular,,2,2
±,6,txsys,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
02,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
22,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
"22
13",6,TeXGyreTermesX-Regular,,5,2
.,6,NewTXMI7,,1,1
21,6,TeXGyreTermesX-Regular,,2,2
±,6,txsys,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
04,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
22,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
66,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
59,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
40,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
42,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
03,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
"08
13",6,TeXGyreTermesX-Regular,,5,2
.,6,NewTXMI7,,1,1
26,6,TeXGyreTermesX-Regular,,2,2
±,6,txsys,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
19,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
10,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
24,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
31,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
"18
12",6,TeXGyreTermesX-Regular,,5,2
.,6,NewTXMI7,,1,1
56,6,TeXGyreTermesX-Regular,,2,2
±,6,txsys,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
06,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
04,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
12,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
71,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
12,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
"85
13",6,TeXGyreTermesX-Regular,,5,2
.,6,NewTXMI7,,1,1
37,6,TeXGyreTermesX-Regular,,2,2
±,6,txsys,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
10,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
12,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
82,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
12,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
39,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
87,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
48,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
38,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
"16
13",6,TeXGyreTermesX-Regular,,5,2
.,6,NewTXMI7,,1,1
75,6,TeXGyreTermesX-Regular,,2,2
±,6,txsys,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
05,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
04,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
08,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
40,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
55,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
12,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
62,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
35,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
"05
13",6,TeXGyreTermesX-Regular,,5,2
.,6,NewTXMI7,,1,1
36,6,TeXGyreTermesX-Regular,,2,2
±,6,txsys,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
15,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
12,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
"96
13",6,TeXGyreTermesX-Regular,,5,2
.,6,NewTXMI7,,1,1
69,6,TeXGyreTermesX-Regular,,2,2
±,6,txsys,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
16,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
12,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
74,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
12,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
87,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
29,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
09,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
79,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
"36
12",6,TeXGyreTermesX-Regular,,5,2
.,6,NewTXMI7,,1,1
52,6,TeXGyreTermesX-Regular,,2,2
±,6,txsys,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
19,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
63,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
52,6,TeXGyreTermesX-Regular,,2,2
±,6,txsys,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
16,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
07,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
07,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
34,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
67,6,TeXGyreTermesX-Regular,,2,2
<,6,NewTXMI7,,1,1
13,6,TeXGyreTermesX-Regular,,2,2
.,6,NewTXMI7,,1,1
"35
13",6,TeXGyreTermesX-Regular,,5,2
.,6,NewTXMI7,,1,1
44,6,TeXGyreTermesX-Regular,,2,2
±,6,txsys,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
.,6,NewTXMI7,,1,1
10,6,TeXGyreTermesX-Regular,,2,2
(7),5,TeXGyreTermesX-Regular,,3,3
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
"1
0",6,TeXGyreTermesX-Regular,,3,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
"1
0
0",6,TeXGyreTermesX-Regular,,5,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
"1
0",6,TeXGyreTermesX-Regular,,3,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
"1
0",6,TeXGyreTermesX-Regular,,3,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
"1
0",6,TeXGyreTermesX-Regular,,3,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
"1
0",6,TeXGyreTermesX-Regular,,3,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
"1
0",6,TeXGyreTermesX-Regular,,3,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
"1
0",6,TeXGyreTermesX-Regular,,3,1
−,6,txsys,,1,1
"1
0",6,TeXGyreTermesX-Regular,,3,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
"1
0",6,TeXGyreTermesX-Regular,,3,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
"1
0",6,TeXGyreTermesX-Regular,,3,1
"(1)
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19",5,TeXGyreTermesX-Regular,,51,3
20,5,TeXGyreTermesX-Regular,,2,2
"21
22
23
24
25
26
27
28
29
30
31
32
33
34
35
36
37
38
39
40
41
42
43
44
45
46
47
48
49
50
51",5,TeXGyreTermesX-Regular,,92,2
"52
53
54
55
56
57
58
59
60
61
62
63
64
65
66
67",5,TeXGyreTermesX-Regular,,47,2
"68
69
70
71
72
73
74",5,TeXGyreTermesX-Regular,,20,2
Flag on,5,TeXGyreTermesX-Regular,,7,7
𝑁,5,NewTXMI5,,1,1
(,5,txsys,,1,1
C,5,TeXGyreTermesX-Regular,,1,1
iii,5,TeXGyreTermesX-Regular,,3,3
),5,txsys,,1,1
𝑁,5,NewTXMI5,,1,1
(,5,txsys,,1,1
C,5,TeXGyreTermesX-Regular,,1,1
ii,5,TeXGyreTermesX-Regular,,2,2
),5,txsys,,1,1
(8),5,TeXGyreTermesX-Regular,,3,3
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
"∗
−",6,txsys,,3,1
2,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
"∗
−",6,txsys,,3,1
2,6,TeXGyreTermesX-Regular,,1,1
"∗
−",6,txsys,,3,1
2,6,TeXGyreTermesX-Regular,,1,1
"∗
−",6,txsys,,3,1
2,6,TeXGyreTermesX-Regular,,1,1
"∗
−",6,txsys,,3,1
2,6,TeXGyreTermesX-Regular,,1,1
"∗
−",6,txsys,,3,1
2,6,TeXGyreTermesX-Regular,,1,1
"∗
−",6,txsys,,3,1
2,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
"2
0
0",6,TeXGyreTermesX-Regular,,5,1
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
∗,6,txsys,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
"∗
−",6,txsys,,3,1
2,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
"∗
−",6,txsys,,3,1
2,6,TeXGyreTermesX-Regular,,1,1
"∗
−",6,txsys,,3,1
2,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
"∗
−",6,txsys,,3,1
2,6,TeXGyreTermesX-Regular,,1,1
∗,6,txsys,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
"∗
−",6,txsys,,3,1
"2
0",6,TeXGyreTermesX-Regular,,3,1
"∗
−",6,txsys,,3,1
2,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
"∗
−",6,txsys,,3,1
2,6,TeXGyreTermesX-Regular,,1,1
∗,6,txsys,,1,1
0,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
"∗
−",6,txsys,,3,1
2,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
"∗
−",6,txsys,,3,1
2,6,TeXGyreTermesX-Regular,,1,1
"∗
−",6,txsys,,3,1
2,6,TeXGyreTermesX-Regular,,1,1
−,6,txsys,,1,1
2,6,TeXGyreTermesX-Regular,,1,1
