text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
"7. At late times,
there is a dearth of low-mass haloes in our results, but the deﬁcit
appears not as strong as the cut-oﬀ predicted by Kulkarni & Ostriker
(2020). Rather, it appears that power transfer to smaller scales is
suﬃciently strong in FDM that the break in the HMF is weaker than
predicted by simpliﬁed models based on ‘quantum pressure’-ﬁltered
versions of the Press–Schechter formalism. This reinforces the notion
that simply applying a Jeans ﬁltering at the linear level and assuming
that all smaller scales never grow and thus can be ignored does not
necessarily yield suﬃcient quantitative accuracy to predict the non-
linear outcome of FDM. On the other hand, the simulations shown
in Fig. 12 do not yet include the eﬀect of ICs appropriate for the
FDM model, which feature a strong cut-oﬀ even in the initial power
spectrum (see section 7) and are thus expected to result in additional
suppression of low-mass haloes.",8,TeXGyreTermesX-Regular,,933,70
"Also shown in Fig. 12 are two ﬁts, given by dotted and dashed
lines, in a fashion similar to Schive et al. (2016). While the dotted",8,TeXGyreTermesX-Regular,,131,69
"line uses exactly the same function as given in Schive et al. (2016)
for the corresponding particle mass",8,TeXGyreTermesX-Regular,,104,68
𝑚,8,NewTXMI,,1,1
", the dashed line is a modiﬁed
ﬁt of the form",8,TeXGyreTermesX-Regular,,45,30
d,8,TeXGyreTermesX-Regular,,1,1
𝑛,8,NewTXMI,,1,1
d,8,TeXGyreTermesX-Regular,,1,1
𝑀,8,NewTXMI,,1,1
"


",8,txexs,,3,0
FDM,7,TeXGyreTermesX-Regular,,3,3
,8,txexs,,0,0
(,8,txsys,,1,1
"𝑀, 𝑧",8,NewTXMI,,4,4
),8,txsys,,1,1
=,8,txmiaX,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
+,8,txsys,,1,1
,8,txexs,,0,0
"𝑀
𝑀",8,NewTXMI,,3,1
0,7,TeXGyreTermesX-Regular,,1,1
,8,txexs,,0,0
𝛼,7,NewTXMI7,,1,1
,8,txexs,,0,0
−,7,txsys,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
.,7,NewTXMI7,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
d,8,TeXGyreTermesX-Regular,,1,1
𝑛,8,NewTXMI,,1,1
d,8,TeXGyreTermesX-Regular,,1,1
𝑀,8,NewTXMI,,1,1
"


",8,txexs,,3,0
CDM,7,TeXGyreTermesX-Regular,,3,3
(,8,txsys,,1,1
"𝑀, 𝑧",8,NewTXMI,,4,4
),8,txsys,,1,1
",",8,NewTXMI,,1,1
(30),8,TeXGyreTermesX-Regular,,4,4
"where the Sheth & Tormen (1999) mass function has been used
for the CDM mass function",8,TeXGyreTermesX-Regular,,85,59
(,8,txsys,,1,1
d,8,TeXGyreTermesX-Regular,,1,1
𝑛,8,NewTXMI,,1,1
/,8,txsys,,1,1
d,8,TeXGyreTermesX-Regular,,1,1
𝑀,8,NewTXMI,,1,1
),8,txsys,,1,1
"
",8,txexs,,1,0
CDM,7,TeXGyreTermesX-Regular,,3,3
(,8,txsys,,1,1
"𝑀, 𝑧",8,NewTXMI,,4,4
),8,txsys,,1,1
". In other words,
the mass parameter",8,TeXGyreTermesX-Regular,,36,18
𝑀,8,NewTXMI,,1,1
0,7,TeXGyreTermesX-Regular,,1,1
and the inner exponent,8,TeXGyreTermesX-Regular,,22,22
𝛼,8,NewTXMI,,1,1
"are allowed to
vary compared to the values found in Schive et al. (2016) (",8,TeXGyreTermesX-Regular,,74,59
𝑀,8,NewTXMI,,1,1
0,7,TeXGyreTermesX-Regular,,1,1
=,8,txmiaX,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
6,8,TeXGyreTermesX-Regular,,1,1
×,8,txsys,,1,1
10,8,TeXGyreTermesX-Regular,,2,2
10,7,TeXGyreTermesX-Regular,,2,2
(,8,txsys,,1,1
𝑚𝑐,8,NewTXMI,,2,2
2,7,TeXGyreTermesX-Regular,,1,1
/(,8,txsys,,2,2
10,8,TeXGyreTermesX-Regular,,2,2
−,7,txsys,,1,1
22,7,TeXGyreTermesX-Regular,,2,2
eV,8,TeXGyreTermesX-Regular,,2,2
)),8,txsys,,2,2
−,7,txsys,,1,1
4,4,TeXGyreTermesX-Regular,,1,1
/,7,txsys,,1,1
3,4,TeXGyreTermesX-Regular,,1,1
M,8,TeXGyreTermesX-Regular,,1,1
,7,txsys,,0,0
and,8,TeXGyreTermesX-Regular,,3,3
𝛼,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
−,8,txsys,,1,1
1,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
"1 in Schive et al.
(2016)). The result shows that while an appropriate ﬁt to our mass",8,TeXGyreTermesX-Regular,,85,66
"Soliton ﬁts (eq. (31))
NFW ﬁts (eq. (32))
FDM grid resolution",5,TeXGyreTermesX-Regular,,61,22
2,5,TeXGyreTermesX-Regular,,1,1
×,5,txsys,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
11,4,TeXGyreTermesX-Regular,,2,2
M,5,TeXGyreTermesX-Regular,,1,1
,4,txsys,,0,0
≤,5,txsys,,1,1
𝑀,5,NewTXMI5,,1,1
200,4,TeXGyreTermesX-Regular,,3,3
<,5,NewTXMI5,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
12,4,TeXGyreTermesX-Regular,,2,2
M,5,TeXGyreTermesX-Regular,,1,1
,4,txsys,,0,0
(#,5,TeXGyreTermesX-Regular,,2,2
=,5,txmiaX,,1,1
6),5,TeXGyreTermesX-Regular,,2,2
2,5,TeXGyreTermesX-Regular,,1,1
×,5,txsys,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
10,4,TeXGyreTermesX-Regular,,2,2
M,5,TeXGyreTermesX-Regular,,1,1
,4,txsys,,0,0
≤,5,txsys,,1,1
𝑀,5,NewTXMI5,,1,1
200,4,TeXGyreTermesX-Regular,,3,3
<,5,NewTXMI5,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
11,4,TeXGyreTermesX-Regular,,2,2
M,5,TeXGyreTermesX-Regular,,1,1
,4,txsys,,0,0
(#,5,TeXGyreTermesX-Regular,,2,2
=,5,txmiaX,,1,1
5,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
6,5,TeXGyreTermesX-Regular,,1,1
×,5,txsys,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
1,4,TeXGyreTermesX-Regular,,1,1
),5,TeXGyreTermesX-Regular,,1,1
2,5,TeXGyreTermesX-Regular,,1,1
×,5,txsys,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
9,4,TeXGyreTermesX-Regular,,1,1
M,5,TeXGyreTermesX-Regular,,1,1
,4,txsys,,0,0
≤,5,txsys,,1,1
𝑀,5,NewTXMI5,,1,1
200,4,TeXGyreTermesX-Regular,,3,3
<,5,NewTXMI5,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
10,4,TeXGyreTermesX-Regular,,2,2
M,5,TeXGyreTermesX-Regular,,1,1
,4,txsys,,0,0
(#,5,TeXGyreTermesX-Regular,,2,2
=,5,txmiaX,,1,1
5,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
4,5,TeXGyreTermesX-Regular,,1,1
×,5,txsys,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
2,4,TeXGyreTermesX-Regular,,1,1
),5,TeXGyreTermesX-Regular,,1,1
2,5,TeXGyreTermesX-Regular,,1,1
×,5,txsys,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
8,4,TeXGyreTermesX-Regular,,1,1
M,5,TeXGyreTermesX-Regular,,1,1
,4,txsys,,0,0
≤,5,txsys,,1,1
𝑀,5,NewTXMI5,,1,1
200,4,TeXGyreTermesX-Regular,,3,3
<,5,NewTXMI5,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
9,4,TeXGyreTermesX-Regular,,1,1
M,5,TeXGyreTermesX-Regular,,1,1
,4,txsys,,0,0
(#,5,TeXGyreTermesX-Regular,,2,2
=,5,txmiaX,,1,1
1,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
2,5,TeXGyreTermesX-Regular,,1,1
×,5,txsys,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
3,4,TeXGyreTermesX-Regular,,1,1
),5,TeXGyreTermesX-Regular,,1,1
2,5,TeXGyreTermesX-Regular,,1,1
×,5,txsys,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
7,4,TeXGyreTermesX-Regular,,1,1
M,5,TeXGyreTermesX-Regular,,1,1
,4,txsys,,0,0
≤,5,txsys,,1,1
𝑀,5,NewTXMI5,,1,1
200,4,TeXGyreTermesX-Regular,,3,3
<,5,NewTXMI5,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
8,4,TeXGyreTermesX-Regular,,1,1
M,5,TeXGyreTermesX-Regular,,1,1
,4,txsys,,0,0
(#,5,TeXGyreTermesX-Regular,,2,2
=,5,txmiaX,,1,1
4,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
2,5,TeXGyreTermesX-Regular,,1,1
×,5,txsys,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
2,4,TeXGyreTermesX-Regular,,1,1
),5,TeXGyreTermesX-Regular,,1,1
"FDM,",7,TeXGyreTermesX-Regular,,4,4
𝑧,7,NewTXMI7,,1,1
=,7,txmiaX,,1,1
3,7,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
0,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
2,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
3,6,TeXGyreTermesX-Regular,,1,1
𝑟,7,NewTXMI7,,1,1
/,7,TeXGyreTermesX-Regular,,1,1
ℎ,7,NewTXMI7,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
kpc (comoving),7,TeXGyreTermesX-Regular,,14,14
NFW ﬁts (eq. (32)),5,TeXGyreTermesX-Regular,,18,18
2,5,TeXGyreTermesX-Regular,,1,1
×,5,txsys,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
11,4,TeXGyreTermesX-Regular,,2,2
M,5,TeXGyreTermesX-Regular,,1,1
,4,txsys,,0,0
≤,5,txsys,,1,1
𝑀,5,NewTXMI5,,1,1
200,4,TeXGyreTermesX-Regular,,3,3
<,5,NewTXMI5,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
12,4,TeXGyreTermesX-Regular,,2,2
M,5,TeXGyreTermesX-Regular,,1,1
,4,txsys,,0,0
(#,5,TeXGyreTermesX-Regular,,2,2
=,5,txmiaX,,1,1
9),5,TeXGyreTermesX-Regular,,2,2
2,5,TeXGyreTermesX-Regular,,1,1
×,5,txsys,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
10,4,TeXGyreTermesX-Regular,,2,2
M,5,TeXGyreTermesX-Regular,,1,1
,4,txsys,,0,0
≤,5,txsys,,1,1
𝑀,5,NewTXMI5,,1,1
200,4,TeXGyreTermesX-Regular,,3,3
<,5,NewTXMI5,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
11,4,TeXGyreTermesX-Regular,,2,2
M,5,TeXGyreTermesX-Regular,,1,1
,4,txsys,,0,0
(#,5,TeXGyreTermesX-Regular,,2,2
=,5,txmiaX,,1,1
9,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
8,5,TeXGyreTermesX-Regular,,1,1
×,5,txsys,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
1,4,TeXGyreTermesX-Regular,,1,1
),5,TeXGyreTermesX-Regular,,1,1
2,5,TeXGyreTermesX-Regular,,1,1
×,5,txsys,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
9,4,TeXGyreTermesX-Regular,,1,1
M,5,TeXGyreTermesX-Regular,,1,1
,4,txsys,,0,0
≤,5,txsys,,1,1
𝑀,5,NewTXMI5,,1,1
200,4,TeXGyreTermesX-Regular,,3,3
<,5,NewTXMI5,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
10,4,TeXGyreTermesX-Regular,,2,2
M,5,TeXGyreTermesX-Regular,,1,1
,4,txsys,,0,0
(#,5,TeXGyreTermesX-Regular,,2,2
=,5,txmiaX,,1,1
8,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
6,5,TeXGyreTermesX-Regular,,1,1
×,5,txsys,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
2,4,TeXGyreTermesX-Regular,,1,1
),5,TeXGyreTermesX-Regular,,1,1
2,5,TeXGyreTermesX-Regular,,1,1
×,5,txsys,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
8,4,TeXGyreTermesX-Regular,,1,1
M,5,TeXGyreTermesX-Regular,,1,1
,4,txsys,,0,0
≤,5,txsys,,1,1
𝑀,5,NewTXMI5,,1,1
200,4,TeXGyreTermesX-Regular,,3,3
<,5,NewTXMI5,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
9,4,TeXGyreTermesX-Regular,,1,1
M,5,TeXGyreTermesX-Regular,,1,1
,4,txsys,,0,0
(#,5,TeXGyreTermesX-Regular,,2,2
=,5,txmiaX,,1,1
6,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
7,5,TeXGyreTermesX-Regular,,1,1
×,5,txsys,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
3,4,TeXGyreTermesX-Regular,,1,1
),5,TeXGyreTermesX-Regular,,1,1
2,5,TeXGyreTermesX-Regular,,1,1
×,5,txsys,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
7,4,TeXGyreTermesX-Regular,,1,1
M,5,TeXGyreTermesX-Regular,,1,1
,4,txsys,,0,0
≤,5,txsys,,1,1
𝑀,5,NewTXMI5,,1,1
200,4,TeXGyreTermesX-Regular,,3,3
<,5,NewTXMI5,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
8,4,TeXGyreTermesX-Regular,,1,1
M,5,TeXGyreTermesX-Regular,,1,1
,4,txsys,,0,0
(#,5,TeXGyreTermesX-Regular,,2,2
=,5,txmiaX,,1,1
4,5,TeXGyreTermesX-Regular,,1,1
.,5,NewTXMI5,,1,1
7,5,TeXGyreTermesX-Regular,,1,1
×,5,txsys,,1,1
10,5,TeXGyreTermesX-Regular,,2,2
4,4,TeXGyreTermesX-Regular,,1,1
),5,TeXGyreTermesX-Regular,,1,1
"CDM,",7,TeXGyreTermesX-Regular,,4,4
𝑧,7,NewTXMI7,,1,1
=,7,txmiaX,,1,1
3,7,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
0,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
1,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
2,6,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
3,6,TeXGyreTermesX-Regular,,1,1
𝑟,7,NewTXMI7,,1,1
/,7,TeXGyreTermesX-Regular,,1,1
ℎ,7,NewTXMI7,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
kpc (comoving),7,TeXGyreTermesX-Regular,,14,14
Figure 13.,7,TeXGyreTermesX-Bold,,10,10
‘Stacked’ halo proﬁles at,7,TeXGyreTermesX-Regular,,25,25
𝑧,7,NewTXMI7,,1,1
=,7,txmiaX,,1,1
3 for several bins of virial mass,7,TeXGyreTermesX-Regular,,33,33
𝑀,7,NewTXMI7,,1,1
200,6,TeXGyreTermesX-Regular,,3,3
in,7,TeXGyreTermesX-Regular,,2,2
𝐿,7,NewTXMI7,,1,1
=,7,txmiaX,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
ℎ,7,NewTXMI7,,1,1
−,6,txsys,,1,1
1,6,TeXGyreTermesX-Regular,,1,1
Mpc cosmological box simulations of FDM (,7,TeXGyreTermesX-Regular,,41,41
𝑚𝑐,7,NewTXMI7,,2,2
2,6,TeXGyreTermesX-Regular,,1,1
=,7,txmiaX,,1,1
7,7,TeXGyreTermesX-Regular,,1,1
×,7,txsys,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
−,6,txsys,,1,1
23,6,TeXGyreTermesX-Regular,,2,2
"eV,",7,TeXGyreTermesX-Regular,,3,3
𝑁,7,NewTXMI7,,1,1
3,6,TeXGyreTermesX-Regular,,1,1
=,7,txmiaX,,1,1
8640,7,TeXGyreTermesX-Regular,,4,4
3,6,TeXGyreTermesX-Regular,,1,1
) and CDM (512,7,TeXGyreTermesX-Regular,,14,14
3,6,TeXGyreTermesX-Regular,,1,1
"particles), using CDM ICs. The
number of haloes contained in each mass bin is stated in parentheses. The
top panel shows the results for FDM, while the bottom panel shows those for
CDM. Thin dashed lines show NFW ﬁts (eq. (32)) to the region within the
virial radius",7,TeXGyreTermesX-Regular,,266,75
𝑅,7,NewTXMI7,,1,1
200,6,TeXGyreTermesX-Regular,,3,3
", which is indicated with thick lines. For FDM, the inner
region of the halo has been excluded from the NFW ﬁt and instead been ﬁt
to the soliton density proﬁle (eq. (31)), as indicated by dot-dashed lines. The
FDM grid resolution is shown as a vertical dotted line.",7,TeXGyreTermesX-Regular,,266,79
"function can be obtained using a very similar functional form, the
shape changes slightly, and the peak mass",8,TeXGyreTermesX-Regular,,108,66
𝑀,8,NewTXMI,,1,1
0,7,TeXGyreTermesX-Regular,,1,1
"shifts to much lower
halo masses. This indicates that either the method used by Schive
et al. (2016) underestimates the number of low-mass haloes, or that
the inclusion of FDM-appropriate initial conditions (as discussed in
section 7) causes a strong impact on the formation of low-mass haloes.
This question can only be resolved by performing another set of full
FDM simulations with self-consistent initial conditions.",8,TeXGyreTermesX-Regular,,420,70
13,6,TeXGyreTermesX-Regular,,2,2
"The halo masses are determined using the spherical overdensity deﬁnition,
i. e. identifying the densest cell (FDM) or the particle with the minimum
gravitational potential (CDM) as the centre of a halo, the halo’s virial mass",7,TeXGyreTermesX-Regular,,225,77
𝑀,7,NewTXMI7,,1,1
200,6,TeXGyreTermesX-Regular,,3,3
is deﬁned as the enclosed mass of a sphere around the halo centre with,7,TeXGyreTermesX-Regular,,70,70
a radius such that the enclosed region has a mean density of,7,TeXGyreTermesX-Regular,,60,60
𝜌,7,NewTXMI7,,1,1
200,6,TeXGyreTermesX-Regular,,3,3
=,7,txmiaX,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
,7,txsys,,0,0
𝜌,7,NewTXMI7,,1,1
,7,txsys,,0,0
=,7,txmiaX,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
Ω,7,txmiaX,,1,1
m,6,TeXGyreTermesX-Regular,,1,1
𝜌,7,NewTXMI7,,1,1
crit,6,TeXGyreTermesX-Regular,,4,4
.,7,TeXGyreTermesX-Regular,,1,1
6 HALO PROFILES,8,TeXGyreTermesX-Bold,,15,15
"The internal density structure of cosmological dark matter haloes
is a further key outcome of non-linear structure formation whose",8,TeXGyreTermesX-Regular,,130,65
"importance can hardly be overstated. This is because of its crucial
inﬂuence on the size, kinematics and morphology of galaxies forming",8,TeXGyreTermesX-Regular,,135,67
"in the dark matter haloes, as well as on the gravitational lensing",8,TeXGyreTermesX-Regular,,66,66
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–16 (2021)",7,TeXGyreTermesX-Regular,,13,13
Structure formation in large-volume cosmological FDM simulations: Impact of non-linear dynamics,11,TeXGyreTermesX-Italic,,95,95
"strength of these objects. These properties are of course decisive
for the viability of a cosmological model in the ﬁrst place. For cold
dark matter models, the spherically averaged density proﬁles have",8,TeXGyreTermesX-Regular,,202,69
𝜌,8,NewTXMI,,1,1
(,8,txsys,,1,1
𝑟,8,NewTXMI,,1,1
) ∝,8,txsys,,3,3
𝑟,8,NewTXMI,,1,1
−,7,txsys,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
"density cusps at their centres (Navarro et al. 1996), giving
rise to a particular rotation curve shape of galaxies.",8,TeXGyreTermesX-Regular,,115,60
"One of the often cited motivations for considering FDM is the so-
called cusp–core problem in",8,TeXGyreTermesX-Regular,,93,65
Λ,8,txmiaX,,1,1
"CDM, combined with the expectation
that FDM naturally produces cored density proﬁles that may be
potentially easier to reconcile with rotation curve data of certain
galaxies. By considering a spherically-symmetric ground state of
FDM, one arrives at solutions called solitons, whose density proﬁles
are ﬂat towards their centres. The production of such solitonic cores
has been predicted on theoretical grounds and has been veriﬁed with
simulations of small cosmological volumes (Schive et al. 2014a).
Here, we are interested in testing whether we also see them in our
comparatively large-volume simulations, which have however quite
limited ability to resolve the internal structure of individual haloes.
In Fig. 13 we therefore consider spherically averaged density
proﬁles, stacked for several diﬀerent mass ranges,",8,TeXGyreTermesX-Regular,,818,71
14,7,TeXGyreTermesX-Regular,,2,2
in our highest-,8,TeXGyreTermesX-Regular,,15,15
resolution simulation at,8,TeXGyreTermesX-Regular,,24,24
𝑧,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
3. The stacking greatly reduces halo-to-,8,TeXGyreTermesX-Regular,,40,40
"halo scatter and allows us to clearly identify the mean density proﬁle.
For comparison, we also show in the bottom panel equivalent density
proﬁles for haloes in a corresponding CDM",8,TeXGyreTermesX-Regular,,181,71
𝑁,8,NewTXMI,,1,1
"-body simulation. As
before, the centres of haloes have been identiﬁed as the densest cell
in the FDM case, or the particle with the minimum gravitational
potential in CDM, while the total halo mass has been determined with
the spherical overdensity deﬁnition in both cases. The measurements
of the density proﬁles include all mass around the halo centres, i. e.
beyond",8,TeXGyreTermesX-Regular,,369,70
𝑅,8,NewTXMI,,1,1
200,7,TeXGyreTermesX-Regular,,3,3
", the mean proﬁles eventually slow their decline and
asymptote to the cosmic mean density.",8,TeXGyreTermesX-Regular,,90,52
"In the FDM case, we clearly see the formation of solitonic cores in
low-mass haloes, as illustrated by the dot-dashed lines, which are ﬁts
to the analytic approximation of the soliton density proﬁle by Schive
et al. (2014b):",8,TeXGyreTermesX-Regular,,224,70
15,7,TeXGyreTermesX-Regular,,2,2
𝜌,8,NewTXMI,,1,1
c,7,TeXGyreTermesX-Regular,,1,1
",",7,NewTXMI7,,1,1
soliton,7,TeXGyreTermesX-Regular,,7,7
(,8,txsys,,1,1
𝑟,8,NewTXMI,,1,1
c,7,TeXGyreTermesX-Regular,,1,1
),8,txsys,,1,1
=,8,txmiaX,,1,1
M,8,TeXGyreTermesX-Regular,,1,1
,7,txsys,,0,0
kpc,8,TeXGyreTermesX-Regular,,3,3
−,7,txsys,,1,1
3,7,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
(31),8,TeXGyreTermesX-Regular,,4,4
1,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
9,8,TeXGyreTermesX-Regular,,1,1
×,8,txsys,,1,1
10,8,TeXGyreTermesX-Regular,,2,2
9,7,TeXGyreTermesX-Regular,,1,1
𝑎,8,NewTXMI,,1,1
−,7,txsys,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
,8,txexs,,0,0
𝑚𝑐,7,NewTXMI7,,2,2
2,5,TeXGyreTermesX-Regular,,1,1
10,7,TeXGyreTermesX-Regular,,2,2
−,5,txsys,,1,1
23,5,TeXGyreTermesX-Regular,,2,2
eV,7,TeXGyreTermesX-Regular,,2,2
,8,txexs,,0,0
1,8,TeXGyreTermesX-Regular,,1,1
+,8,txsys,,1,1
0,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
091,8,TeXGyreTermesX-Regular,,3,3
,8,txexs,,0,0
𝑟,7,NewTXMI7,,1,1
c,5,TeXGyreTermesX-Regular,,1,1
𝑟,7,NewTXMI7,,1,1
s,5,TeXGyreTermesX-Regular,,1,1
,8,txexs,,0,0
2,7,TeXGyreTermesX-Regular,,1,1
,8,txexs,,0,0
8,7,TeXGyreTermesX-Regular,,1,1
,8,txexs,,0,0
−,7,txsys,,1,1
2,7,TeXGyreTermesX-Regular,,1,1
,8,txexs,,0,0
𝑟,7,NewTXMI7,,1,1
s,5,TeXGyreTermesX-Regular,,1,1
kpc,7,TeXGyreTermesX-Regular,,3,3
,8,txexs,,0,0
−,7,txsys,,1,1
4,7,TeXGyreTermesX-Regular,,1,1
Note that this proﬁle depends on the core radius,8,TeXGyreTermesX-Regular,,48,48
𝑟,8,NewTXMI,,1,1
s,7,TeXGyreTermesX-Regular,,1,1
"only, without
further free parameters. Our simulations thus accurately reproduce
earlier work on the shape of the innermost mean proﬁle, where the
‘quantum pressure’ dominates.",8,TeXGyreTermesX-Regular,,176,66
16,7,TeXGyreTermesX-Regular,,2,2
"In the outer parts of the haloes, the",8,TeXGyreTermesX-Regular,,37,37
run of the mean density follows the Navarro–Frenk–White (NFW),8,TeXGyreTermesX-Regular,,61,61
14,6,TeXGyreTermesX-Regular,,2,2
"The ‘stacking’ is performed by determining the mean density across all
haloes in a given mass bin for each radial bin.",7,TeXGyreTermesX-Regular,,118,70
15,6,TeXGyreTermesX-Regular,,2,2
"As before,",7,TeXGyreTermesX-Regular,,10,10
𝜌,7,NewTXMI7,,1,1
c,6,TeXGyreTermesX-Regular,,1,1
refers to the comoving density;,7,TeXGyreTermesX-Regular,,31,31
𝑟,7,NewTXMI7,,1,1
c,6,TeXGyreTermesX-Regular,,1,1
"is the comoving distance
from the soliton centre.",7,TeXGyreTermesX-Regular,,49,24
16,6,TeXGyreTermesX-Regular,,2,2
"Since we use the mean of many halo density proﬁles in mass bins of a
given width, the physical interpretation of ﬁtting the soliton proﬁle eq. (31),
which describes a",7,TeXGyreTermesX-Regular,,166,79
single,7,TeXGyreTermesX-Italic,,6,6
"soliton (with a given mass/radius), to such mean
proﬁles is not necessarily immediately clear. The haloes in a given mass bin
have a range of (soliton) masses, which are distributed according to the HMF.
However, since the soliton proﬁle is simply ﬂat in the centre and for most of
its domain of applicability, such a ﬁt will simply produce a central density
corresponding to the HMF-weighted mean soliton mass of the binned haloes.
Although it is not necessarily to be expected that the drop in density beyond
the ﬂat central plateau of the stacked proﬁle will be accurately described by
the soliton proﬁle due to the varying soliton radii contained in each mass bin,",7,TeXGyreTermesX-Regular,,668,79
the general agreement with the soliton proﬁle demonstrates the presence of,7,TeXGyreTermesX-Regular,,74,74
the cores described in previous work in our simulations.,7,TeXGyreTermesX-Regular,,56,56
13,11,TeXGyreTermesX-Regular,,2,2
(32),8,TeXGyreTermesX-Regular,,4,4
form (Navarro et al. 1996),8,TeXGyreTermesX-Regular,,26,26
𝜌,8,NewTXMI,,1,1
c,7,TeXGyreTermesX-Regular,,1,1
",",7,NewTXMI7,,1,1
NFW,7,TeXGyreTermesX-Regular,,3,3
(,8,txsys,,1,1
𝑟,8,NewTXMI,,1,1
c,7,TeXGyreTermesX-Regular,,1,1
),8,txsys,,1,1
=,8,txmiaX,,1,1
𝜌,8,NewTXMI,,1,1
0,7,TeXGyreTermesX-Regular,,1,1
,8,txexs,,0,0
1,8,TeXGyreTermesX-Regular,,1,1
+,8,txsys,,1,1
𝑟,7,NewTXMI7,,1,1
c,5,TeXGyreTermesX-Regular,,1,1
𝑅,7,NewTXMI7,,1,1
s,5,TeXGyreTermesX-Regular,,1,1
,8,txexs,,0,0
2,7,TeXGyreTermesX-Regular,,1,1
𝑟,7,NewTXMI7,,1,1
c,5,TeXGyreTermesX-Regular,,1,1
𝑅,7,NewTXMI7,,1,1
s,5,TeXGyreTermesX-Regular,,1,1
